,labels_data6_MeanShift_params1,labels_data6_MeanShift_params10,labels_data6_MeanShift_params11,labels_data6_MeanShift_params12,labels_data6_MeanShift_params13,labels_data6_MeanShift_params14,labels_data6_MeanShift_params15,labels_data6_MeanShift_params16,labels_data6_MeanShift_params17,labels_data6_MeanShift_params18,labels_data6_MeanShift_params19,labels_data6_MeanShift_params2,labels_data6_MeanShift_params20,labels_data6_MeanShift_params27,labels_data6_MeanShift_params28,labels_data6_MeanShift_params29,labels_data6_MeanShift_params3,labels_data6_MeanShift_params30,labels_data6_MeanShift_params37,labels_data6_MeanShift_params38,labels_data6_MeanShift_params4,labels_data6_MeanShift_params5,labels_data6_MeanShift_params6,labels_data6_MeanShift_params7,labels_data6_MeanShift_params8,labels_data6_MeanShift_params9
ARI_nn,0.09198332967931372,0.33862413796576096,0.34159921121530407,0.3392028819953159,0.2123514689238825,0.21206677512088146,0.34303617672744724,0.33862413796576096,0.43225424867055895,0.4296227479131788,0.19454749808581684,0.08435379785674438,0.19895550228721415,0.43987265975281215,0.43987265975281215,0.363913375550291,0.12142171513515196,0.43231438575891307,0.5650686402393805,0.5680836530337329,0.10968513200551205,0.1982070487124478,0.1977303470266875,0.2123514689238825,0.21206677512088146,0.34303617672744724
