,labels_x3_MeanShift_params1,labels_x3_MeanShift_params10,labels_x3_MeanShift_params11,labels_x3_MeanShift_params12,labels_x3_MeanShift_params13,labels_x3_MeanShift_params14,labels_x3_MeanShift_params15,labels_x3_MeanShift_params16,labels_x3_MeanShift_params17,labels_x3_MeanShift_params18,labels_x3_MeanShift_params19,labels_x3_MeanShift_params2,labels_x3_MeanShift_params20,labels_x3_MeanShift_params21,labels_x3_MeanShift_params22,labels_x3_MeanShift_params23,labels_x3_MeanShift_params24,labels_x3_MeanShift_params25,labels_x3_MeanShift_params26,labels_x3_MeanShift_params27,labels_x3_MeanShift_params28,labels_x3_MeanShift_params29,labels_x3_MeanShift_params3,labels_x3_MeanShift_params30,labels_x3_MeanShift_params4,labels_x3_MeanShift_params5,labels_x3_MeanShift_params6,labels_x3_MeanShift_params7,labels_x3_MeanShift_params8,labels_x3_MeanShift_params9
VMI,0.672263403545797,0.7478482409611458,0.7478482409611458,0.7478482409611458,0.7478482409611458,0.7478482409611458,0.7478482409611458,0.7478482409611458,0.7709959057847857,0.7709959057847857,0.7570590979821699,0.6661607841518015,0.7181582115946968,0.7709959057847857,0.6956734538537602,0.4129004893478992,0.4575318038495185,0.4129004893478992,0.41175670391085156,0.4103598329039836,0.40998329745709106,0.4129004893478992,0.7272910450217853,0.40998329745709106,0.6959301405292743,0.7542048762421001,0.7542048762421001,0.7478482409611458,0.7478482409611458,0.7478482409611458
