,labels_pathbased_DBSCAN_params16,labels_pathbased_DBSCAN_params17,labels_pathbased_DBSCAN_params21,labels_pathbased_DBSCAN_params22,labels_pathbased_DBSCAN_params26,labels_pathbased_DBSCAN_params27,labels_pathbased_DBSCAN_params28,labels_pathbased_DBSCAN_params33,labels_pathbased_DBSCAN_params34,labels_pathbased_DBSCAN_params38,labels_pathbased_DBSCAN_params39,labels_pathbased_DBSCAN_params44,labels_pathbased_DBSCAN_params45,labels_pathbased_DBSCAN_params50
ARI_nn,0.17695746300248513,0.33734738947456144,0.5939430507134836,0.7102622468859934,0.6705424892817433,0.9294239318179301,0.9082760206023197,0.979080609656644,1.0,0.04043737819701855,0.9376293708579375,0.6791699318767298,1.0,0.8024936754607879
