,labels_smile_DBSCAN_params1,labels_smile_DBSCAN_params11,labels_smile_DBSCAN_params12,labels_smile_DBSCAN_params13,labels_smile_DBSCAN_params14,labels_smile_DBSCAN_params15,labels_smile_DBSCAN_params16,labels_smile_DBSCAN_params17,labels_smile_DBSCAN_params18,labels_smile_DBSCAN_params19,labels_smile_DBSCAN_params2,labels_smile_DBSCAN_params20,labels_smile_DBSCAN_params21,labels_smile_DBSCAN_params22,labels_smile_DBSCAN_params23,labels_smile_DBSCAN_params24,labels_smile_DBSCAN_params25,labels_smile_DBSCAN_params26,labels_smile_DBSCAN_params27,labels_smile_DBSCAN_params28,labels_smile_DBSCAN_params29,labels_smile_DBSCAN_params30,labels_smile_DBSCAN_params31,labels_smile_DBSCAN_params32,labels_smile_DBSCAN_params33,labels_smile_DBSCAN_params34,labels_smile_DBSCAN_params35,labels_smile_DBSCAN_params36,labels_smile_DBSCAN_params37,labels_smile_DBSCAN_params38,labels_smile_DBSCAN_params39,labels_smile_DBSCAN_params40,labels_smile_DBSCAN_params41,labels_smile_DBSCAN_params42,labels_smile_DBSCAN_params43,labels_smile_DBSCAN_params44,labels_smile_DBSCAN_params45,labels_smile_DBSCAN_params46,labels_smile_DBSCAN_params47,labels_smile_DBSCAN_params48,labels_smile_DBSCAN_params49,labels_smile_DBSCAN_params50,labels_smile_DBSCAN_params51,labels_smile_DBSCAN_params52,labels_smile_DBSCAN_params53,labels_smile_DBSCAN_params54,labels_smile_DBSCAN_params55,labels_smile_DBSCAN_params6,labels_smile_DBSCAN_params7,labels_smile_DBSCAN_params8,labels_smile_DBSCAN_params9
ARI_nn,0.061081263993440084,0.9602744167993433,0.9969273445715036,0.35245256541261005,0.8526111131735002,1.0,0.8796860418191516,0.9106313049330184,0.9802565781444835,1.0,0.06352699266815737,1.0,0.8725330440388401,0.8851312660216183,0.9656975666755828,1.0,0.6728872888694053,0.8725124623671038,0.8743448267371041,0.9338232032332484,1.0,1.0,0.9080618442849254,0.9080618442849254,0.8768827276444939,1.0,1.0,1.0,1.0,1.0,0.9390855456619349,1.0,0.8310930763378138,0.8310930763378138,0.8310930763378138,0.9426728014595885,1.0,0.8310930763378138,0.8310930763378138,0.8310930763378138,0.8310930763378138,0.8961428359003193,0.6795766177531873,0.6795766177531873,0.6795766177531873,0.6795766177531873,0.6801386623000925,0.23590219544415503,0.19779242752633308,0.4668650061948485,1.0
