,labels_fuzzyx_DBSCAN_params1,labels_fuzzyx_DBSCAN_params11,labels_fuzzyx_DBSCAN_params12,labels_fuzzyx_DBSCAN_params16,labels_fuzzyx_DBSCAN_params17,labels_fuzzyx_DBSCAN_params18,labels_fuzzyx_DBSCAN_params21,labels_fuzzyx_DBSCAN_params24,labels_fuzzyx_DBSCAN_params35,labels_fuzzyx_DBSCAN_params6
FMI,0.44414897542377485,0.2767366823491375,0.4162064407367495,0.3924900734315526,0.44656617153476535,0.3480860427188676,0.43520257845986593,0.3703701697415431,0.4106388507538749,0.4296438614477204
