,labels_wine_SpectralClustering_params1,labels_wine_SpectralClustering_params10,labels_wine_SpectralClustering_params11,labels_wine_SpectralClustering_params12,labels_wine_SpectralClustering_params13,labels_wine_SpectralClustering_params14,labels_wine_SpectralClustering_params15,labels_wine_SpectralClustering_params16,labels_wine_SpectralClustering_params17,labels_wine_SpectralClustering_params18,labels_wine_SpectralClustering_params19,labels_wine_SpectralClustering_params2,labels_wine_SpectralClustering_params20,labels_wine_SpectralClustering_params21,labels_wine_SpectralClustering_params22,labels_wine_SpectralClustering_params23,labels_wine_SpectralClustering_params24,labels_wine_SpectralClustering_params25,labels_wine_SpectralClustering_params26,labels_wine_SpectralClustering_params27,labels_wine_SpectralClustering_params28,labels_wine_SpectralClustering_params29,labels_wine_SpectralClustering_params3,labels_wine_SpectralClustering_params30,labels_wine_SpectralClustering_params31,labels_wine_SpectralClustering_params32,labels_wine_SpectralClustering_params33,labels_wine_SpectralClustering_params34,labels_wine_SpectralClustering_params35,labels_wine_SpectralClustering_params36,labels_wine_SpectralClustering_params37,labels_wine_SpectralClustering_params38,labels_wine_SpectralClustering_params39,labels_wine_SpectralClustering_params4,labels_wine_SpectralClustering_params40,labels_wine_SpectralClustering_params41,labels_wine_SpectralClustering_params42,labels_wine_SpectralClustering_params43,labels_wine_SpectralClustering_params44,labels_wine_SpectralClustering_params45,labels_wine_SpectralClustering_params46,labels_wine_SpectralClustering_params47,labels_wine_SpectralClustering_params48,labels_wine_SpectralClustering_params5,labels_wine_SpectralClustering_params6,labels_wine_SpectralClustering_params7,labels_wine_SpectralClustering_params8,labels_wine_SpectralClustering_params9
AMI,0.5719795071661167,0.49808415187397753,0.5351687776457567,0.49808415187397753,0.8318066889775529,0.8318066889775529,0.8513739712458894,0.8513739712458894,0.8502333107648476,0.8370239047186953,0.9077962185506343,0.5719795071661167,0.8914476096236206,0.9077962185506343,0.8914476096236206,0.9077962185506343,0.8914476096236206,0.7028067168374253,0.7002021250705279,0.6800432619019541,0.7126635802029957,0.7541684791835108,0.5276992499412897,0.7541684791835108,0.7125705073842659,0.7273612944623431,0.7125705073842659,0.7273612944623431,0.7125705073842659,0.7273612944623431,0.6040527681337173,0.5749820798732442,0.6759187669113842,0.49347486827291115,0.6519574819515108,0.6934318714029429,0.6721075662072313,0.6602889170119359,0.7146069379069174,0.6602889170119359,0.7146069379069174,0.6602889170119359,0.7146069379069174,0.5520365208324369,0.5144216852454968,0.5351687776457567,0.49808415187397753,0.5351687776457567
