,labels_x2_HDBSCAN_params1,labels_x2_HDBSCAN_params10,labels_x2_HDBSCAN_params11,labels_x2_HDBSCAN_params12,labels_x2_HDBSCAN_params13,labels_x2_HDBSCAN_params14,labels_x2_HDBSCAN_params2,labels_x2_HDBSCAN_params22,labels_x2_HDBSCAN_params23,labels_x2_HDBSCAN_params24,labels_x2_HDBSCAN_params25,labels_x2_HDBSCAN_params26,labels_x2_HDBSCAN_params27,labels_x2_HDBSCAN_params28,labels_x2_HDBSCAN_params29,labels_x2_HDBSCAN_params3,labels_x2_HDBSCAN_params30,labels_x2_HDBSCAN_params31,labels_x2_HDBSCAN_params32,labels_x2_HDBSCAN_params33,labels_x2_HDBSCAN_params34,labels_x2_HDBSCAN_params35,labels_x2_HDBSCAN_params4,labels_x2_HDBSCAN_params43,labels_x2_HDBSCAN_params44,labels_x2_HDBSCAN_params45,labels_x2_HDBSCAN_params46,labels_x2_HDBSCAN_params47,labels_x2_HDBSCAN_params48,labels_x2_HDBSCAN_params49,labels_x2_HDBSCAN_params5,labels_x2_HDBSCAN_params6,labels_x2_HDBSCAN_params7,labels_x2_HDBSCAN_params8,labels_x2_HDBSCAN_params9
AMI,0.6813887526740006,0.43224508605232215,0.43224508605232215,0.43224508605232215,0.43224508605232215,0.43224508605232215,0.6813887526740006,0.6813887526740006,0.6813887526740006,0.6813887526740006,0.6813887526740006,0.4299085735908022,0.4299085735908022,0.4299085735908022,0.43224508605232215,0.6813887526740006,0.43224508605232215,0.43224508605232215,0.43224508605232215,0.43224508605232215,0.43224508605232215,0.43224508605232215,0.6813887526740006,0.6813887526740006,0.6813887526740006,0.6813887526740006,0.6813887526740006,0.4299085735908022,0.4299085735908022,0.4299085735908022,0.4299085735908022,0.4299085735908022,0.4299085735908022,0.43224508605232215,0.43224508605232215
