,labels_ionosphere_MeanShift_params10,labels_ionosphere_MeanShift_params12,labels_ionosphere_MeanShift_params14,labels_ionosphere_MeanShift_params16,labels_ionosphere_MeanShift_params18,labels_ionosphere_MeanShift_params2,labels_ionosphere_MeanShift_params20,labels_ionosphere_MeanShift_params22,labels_ionosphere_MeanShift_params24,labels_ionosphere_MeanShift_params26,labels_ionosphere_MeanShift_params28,labels_ionosphere_MeanShift_params30,labels_ionosphere_MeanShift_params32,labels_ionosphere_MeanShift_params4,labels_ionosphere_MeanShift_params6,labels_ionosphere_MeanShift_params8
AMI,0.21089134860063438,0.11281757773305248,0.20898853304151047,0.21089134860063438,0.0934748315850922,0.19626164220758302,0.0968864599636284,0.11648448691606546,0.09632880934337,0.09581253804082891,0.08077376890897935,0.09571936835222382,0.07903307859256911,0.19232111634909846,0.20424414316133516,0.20898853304151047
