,labels_data7_DBSCAN_params13,labels_data7_DBSCAN_params17,labels_data7_DBSCAN_params18,labels_data7_DBSCAN_params19,labels_data7_DBSCAN_params21,labels_data7_DBSCAN_params22,labels_data7_DBSCAN_params23,labels_data7_DBSCAN_params24,labels_data7_DBSCAN_params25,labels_data7_DBSCAN_params26,labels_data7_DBSCAN_params27,labels_data7_DBSCAN_params28
FMI,0.6676358657591303,0.6923082667495728,0.6254910765127055,0.6472100819815777,1.0,1.0,0.7385438042314775,0.9586729202581038,1.0,1.0,1.0,1.0
