,labels_a3_MeanShift_params1,labels_a3_MeanShift_params10,labels_a3_MeanShift_params11,labels_a3_MeanShift_params12,labels_a3_MeanShift_params13,labels_a3_MeanShift_params14,labels_a3_MeanShift_params15,labels_a3_MeanShift_params16,labels_a3_MeanShift_params17,labels_a3_MeanShift_params18,labels_a3_MeanShift_params19,labels_a3_MeanShift_params2,labels_a3_MeanShift_params20,labels_a3_MeanShift_params27,labels_a3_MeanShift_params28,labels_a3_MeanShift_params29,labels_a3_MeanShift_params3,labels_a3_MeanShift_params30,labels_a3_MeanShift_params4,labels_a3_MeanShift_params5,labels_a3_MeanShift_params6,labels_a3_MeanShift_params7,labels_a3_MeanShift_params8,labels_a3_MeanShift_params9
ARI_nn,0.46361907040815253,0.16194104716263139,0.1253035028461395,0.10373818355459255,0.18771110726129248,0.19088205236127156,0.15427988484334224,0.16194104716263139,0.11108861923858362,0.10572983088978613,0.10886119905261255,0.4635624592720028,0.10727459560721096,0.10989293166983174,0.06819600116726492,0.06710620898885644,0.3520892659905268,0.07228645974049802,0.36893304241369435,0.21082771815175605,0.23999871391372954,0.18771110726129248,0.19088205236127156,0.15427988484334224
