,labels_glass_HDBSCAN_params1,labels_glass_HDBSCAN_params10,labels_glass_HDBSCAN_params11,labels_glass_HDBSCAN_params12,labels_glass_HDBSCAN_params13,labels_glass_HDBSCAN_params14,labels_glass_HDBSCAN_params15,labels_glass_HDBSCAN_params16,labels_glass_HDBSCAN_params17,labels_glass_HDBSCAN_params18,labels_glass_HDBSCAN_params19,labels_glass_HDBSCAN_params2,labels_glass_HDBSCAN_params20,labels_glass_HDBSCAN_params21,labels_glass_HDBSCAN_params22,labels_glass_HDBSCAN_params23,labels_glass_HDBSCAN_params24,labels_glass_HDBSCAN_params25,labels_glass_HDBSCAN_params26,labels_glass_HDBSCAN_params27,labels_glass_HDBSCAN_params28,labels_glass_HDBSCAN_params29,labels_glass_HDBSCAN_params3,labels_glass_HDBSCAN_params30,labels_glass_HDBSCAN_params31,labels_glass_HDBSCAN_params32,labels_glass_HDBSCAN_params33,labels_glass_HDBSCAN_params34,labels_glass_HDBSCAN_params35,labels_glass_HDBSCAN_params36,labels_glass_HDBSCAN_params37,labels_glass_HDBSCAN_params38,labels_glass_HDBSCAN_params39,labels_glass_HDBSCAN_params4,labels_glass_HDBSCAN_params40,labels_glass_HDBSCAN_params41,labels_glass_HDBSCAN_params42,labels_glass_HDBSCAN_params43,labels_glass_HDBSCAN_params44,labels_glass_HDBSCAN_params45,labels_glass_HDBSCAN_params46,labels_glass_HDBSCAN_params47,labels_glass_HDBSCAN_params48,labels_glass_HDBSCAN_params49,labels_glass_HDBSCAN_params5,labels_glass_HDBSCAN_params50,labels_glass_HDBSCAN_params51,labels_glass_HDBSCAN_params52,labels_glass_HDBSCAN_params53,labels_glass_HDBSCAN_params54,labels_glass_HDBSCAN_params55,labels_glass_HDBSCAN_params56,labels_glass_HDBSCAN_params6,labels_glass_HDBSCAN_params7,labels_glass_HDBSCAN_params8,labels_glass_HDBSCAN_params9
B,0.09422645017237395,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.09878028289290676,0.09878028289290676,0.09878028289290676,0.09878028289290676,0.09878028289290676,0.09422645017237395,0.09878028289290676,0.09878028289290676,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.11345119473692493,0.09422645017237395,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.09878028289290676,0.09878028289290676,0.09878028289290676,0.09878028289290676,0.09422645017237395,0.09878028289290676,0.09878028289290676,0.09878028289290676,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.13053341886688913,0.09422645017237395,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.11345119473692493,0.09422645017237395,0.09422645017237395,0.11345119473692493,0.11345119473692493
BH,15.564982875100009,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,24.38335235224785,24.38335235224785,24.38335235224785,24.38335235224785,24.38335235224785,15.564982875100009,24.38335235224785,24.38335235224785,27.432415569369404,27.432415569369404,27.432415569369404,27.432415569369404,27.432415569369404,27.432415569369404,27.432415569369404,25.20855182461066,15.564982875100009,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,24.38335235224785,24.38335235224785,24.38335235224785,24.38335235224785,15.564982875100009,24.38335235224785,24.38335235224785,24.38335235224785,27.432415569369404,27.432415569369404,27.432415569369404,27.432415569369404,27.432415569369404,27.432415569369404,27.432415569369404,15.564982875100009,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,25.20855182461066,15.564982875100009,15.564982875100009,25.20855182461066,25.20855182461066
D,0.3517823325613319,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.8887588544822469,0.8887588544822469,0.8887588544822469,0.8887588544822469,0.8887588544822469,0.3517823325613319,0.8887588544822469,0.8887588544822469,0.627626026896274,0.627626026896274,0.627626026896274,0.627626026896274,0.627626026896274,0.627626026896274,0.627626026896274,0.6621680140218609,0.3517823325613319,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.8887588544822469,0.8887588544822469,0.8887588544822469,0.8887588544822469,0.3517823325613319,0.8887588544822469,0.8887588544822469,0.8887588544822469,0.627626026896274,0.627626026896274,0.627626026896274,0.627626026896274,0.627626026896274,0.627626026896274,0.627626026896274,0.3517823325613319,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.6621680140218609,0.3517823325613319,0.3517823325613319,0.6621680140218609,0.6621680140218609
H,0.288413460003027,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.10290291295695374,0.10290291295695374,0.10290291295695374,0.10290291295695374,0.10290291295695374,0.288413460003027,0.10290291295695374,0.10290291295695374,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.15447133287480208,0.288413460003027,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.10290291295695374,0.10290291295695374,0.10290291295695374,0.10290291295695374,0.288413460003027,0.10290291295695374,0.10290291295695374,0.10290291295695374,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.18995079990129402,0.288413460003027,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.15447133287480208,0.288413460003027,0.288413460003027,0.15447133287480208,0.15447133287480208
DBCV,0.8687843093074371,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.7511477077633714,0.7511477077633714,0.7511477077633714,0.7511477077633714,0.7511477077633714,0.8687843093074371,0.7511477077633714,0.7511477077633714,0.814900393658805,0.814900393658805,0.814900393658805,0.814900393658805,0.814900393658805,0.814900393658805,0.814900393658805,0.8164686925088388,0.8687843093074371,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.7511477077633714,0.7511477077633714,0.7511477077633714,0.7511477077633714,0.8687843093074371,0.7511477077633714,0.7511477077633714,0.7511477077633714,0.814900393658805,0.814900393658805,0.814900393658805,0.814900393658805,0.814900393658805,0.814900393658805,0.814900393658805,0.8687843093074371,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8164686925088388,0.8687843093074371,0.8687843093074371,0.8164686925088388,0.8164686925088388
I,0.9304391353131646,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.2448998371379139,1.2448998371379139,1.2448998371379139,1.2448998371379139,1.2448998371379139,0.9304391353131646,1.2448998371379139,1.2448998371379139,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.6110983185880432,0.9304391353131646,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.2448998371379139,1.2448998371379139,1.2448998371379139,1.2448998371379139,0.9304391353131646,1.2448998371379139,1.2448998371379139,1.2448998371379139,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.5717357723720902,1.5717357723720902,0.9304391353131646,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,1.6110983185880432,0.9304391353131646,0.9304391353131646,1.6110983185880432,1.6110983185880432
C,0.01567632750187929,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.009855500428791478,0.009855500428791478,0.009855500428791478,0.009855500428791478,0.009855500428791478,0.01567632750187929,0.009855500428791478,0.009855500428791478,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.0059609719531394075,0.01567632750187929,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.009855500428791478,0.009855500428791478,0.009855500428791478,0.009855500428791478,0.01567632750187929,0.009855500428791478,0.009855500428791478,0.009855500428791478,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.006026301543473633,0.01567632750187929,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.0059609719531394075,0.01567632750187929,0.01567632750187929,0.0059609719531394075,0.0059609719531394075
VIASCKDE,0.17862918920697554,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.1747306700567567,0.1747306700567567,0.1747306700567567,0.1747306700567567,0.1747306700567567,0.17862918920697554,0.1747306700567567,0.1747306700567567,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16926142367110816,0.17862918920697554,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.1747306700567567,0.1747306700567567,0.1747306700567567,0.1747306700567567,0.17862918920697554,0.1747306700567567,0.1747306700567567,0.1747306700567567,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.16455971767628205,0.17862918920697554,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.16926142367110816,0.17862918920697554,0.17862918920697554,0.16926142367110816,0.16926142367110816
COP,0.32117890999114385,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.27133617543791233,0.27133617543791233,0.27133617543791233,0.27133617543791233,0.27133617543791233,0.32117890999114385,0.27133617543791233,0.27133617543791233,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.2943192058818261,0.32117890999114385,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.27133617543791233,0.27133617543791233,0.27133617543791233,0.27133617543791233,0.32117890999114385,0.27133617543791233,0.27133617543791233,0.27133617543791233,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.29896917222856734,0.32117890999114385,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.2943192058818261,0.32117890999114385,0.32117890999114385,0.2943192058818261,0.2943192058818261
Sym,0.021528133354895288,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.028751900003028394,0.028751900003028394,0.028751900003028394,0.028751900003028394,0.028751900003028394,0.021528133354895288,0.028751900003028394,0.028751900003028394,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.027321296014487725,0.021528133354895288,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.028751900003028394,0.028751900003028394,0.028751900003028394,0.028751900003028394,0.021528133354895288,0.028751900003028394,0.028751900003028394,0.028751900003028394,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.02387596312254354,0.021528133354895288,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.027321296014487725,0.021528133354895288,0.021528133354895288,0.027321296014487725,0.027321296014487725
CS,0.7359259565276025,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.5715847544466706,0.5715847544466706,0.5715847544466706,0.5715847544466706,0.5715847544466706,0.7359259565276025,0.5715847544466706,0.5715847544466706,0.793443613528976,0.793443613528976,0.793443613528976,0.793443613528976,0.793443613528976,0.793443613528976,0.793443613528976,0.7598477343922561,0.7359259565276025,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.5715847544466706,0.5715847544466706,0.5715847544466706,0.5715847544466706,0.7359259565276025,0.5715847544466706,0.5715847544466706,0.5715847544466706,0.793443613528976,0.793443613528976,0.793443613528976,0.793443613528976,0.793443613528976,0.793443613528976,0.793443613528976,0.7359259565276025,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7598477343922561,0.7359259565276025,0.7359259565276025,0.7598477343922561,0.7598477343922561
SF,0.3527222066032205,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.40435508974439804,0.40435508974439804,0.40435508974439804,0.40435508974439804,0.40435508974439804,0.3527222066032205,0.40435508974439804,0.40435508974439804,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3669108892520143,0.3527222066032205,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.40435508974439804,0.40435508974439804,0.40435508974439804,0.40435508974439804,0.3527222066032205,0.40435508974439804,0.40435508974439804,0.40435508974439804,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3443298167421144,0.3527222066032205,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3669108892520143,0.3527222066032205,0.3527222066032205,0.3669108892520143,0.3669108892520143
SD,1894.7435322832673,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,4663.843778465444,4663.843778465444,4663.843778465444,4663.843778465444,4663.843778465444,1894.7435322832673,4663.843778465444,4663.843778465444,3839.0765259971467,3839.0765259971467,3839.0765259971467,3839.0765259971467,3839.0765259971467,3839.0765259971467,3839.0765259971467,3946.2256937349434,1894.7435322832673,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,4663.843778465444,4663.843778465444,4663.843778465444,4663.843778465444,1894.7435322832673,4663.843778465444,4663.843778465444,4663.843778465444,3839.0765259971467,3839.0765259971467,3839.0765259971467,3839.0765259971467,3839.0765259971467,3839.0765259971467,3839.0765259971467,1894.7435322832673,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,3946.2256937349434,1894.7435322832673,1894.7435322832673,3946.2256937349434,3946.2256937349434
SDbw,0.3595934439578852,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.40356291726765164,0.40356291726765164,0.40356291726765164,0.40356291726765164,0.40356291726765164,0.3595934439578852,0.40356291726765164,0.40356291726765164,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.4548714020190834,0.3595934439578852,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.40356291726765164,0.40356291726765164,0.40356291726765164,0.40356291726765164,0.3595934439578852,0.40356291726765164,0.40356291726765164,0.40356291726765164,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.48485191935115546,0.3595934439578852,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.4548714020190834,0.3595934439578852,0.3595934439578852,0.4548714020190834,0.4548714020190834
