,labels_jain_DBSCAN_params11,labels_jain_DBSCAN_params16,labels_jain_DBSCAN_params17,labels_jain_DBSCAN_params21,labels_jain_DBSCAN_params22,labels_jain_DBSCAN_params23,labels_jain_DBSCAN_params26,labels_jain_DBSCAN_params27,labels_jain_DBSCAN_params28,labels_jain_DBSCAN_params29,labels_jain_DBSCAN_params31,labels_jain_DBSCAN_params32,labels_jain_DBSCAN_params33
FMI,0.6907359495910839,0.3520469504269348,0.32249553435236383,0.8613054585923493,0.8945972500597187,0.368371088637204,0.9521234085555647,0.9570783188897931,0.9785605585449049,0.6156520531932486,0.9905671617221944,0.9875415076630285,0.966655254899158
