,labels_statlog_MeanShift_params1,labels_statlog_MeanShift_params10,labels_statlog_MeanShift_params11,labels_statlog_MeanShift_params12,labels_statlog_MeanShift_params13,labels_statlog_MeanShift_params14,labels_statlog_MeanShift_params15,labels_statlog_MeanShift_params16,labels_statlog_MeanShift_params17,labels_statlog_MeanShift_params18,labels_statlog_MeanShift_params19,labels_statlog_MeanShift_params2,labels_statlog_MeanShift_params20,labels_statlog_MeanShift_params21,labels_statlog_MeanShift_params22,labels_statlog_MeanShift_params3,labels_statlog_MeanShift_params4,labels_statlog_MeanShift_params5,labels_statlog_MeanShift_params6,labels_statlog_MeanShift_params7,labels_statlog_MeanShift_params8,labels_statlog_MeanShift_params9
ARI,0.3691664234339506,0.27691174514496036,0.03046655317195546,0.239992794890754,0.5408901994156112,0.5112428569017007,0.10679556854723286,0.27691174514496036,0.1029633461976326,0.10250330907601417,0.10308562973672064,0.46841873953099294,0.10250406107400918,0.48567537392484356,0.4797349241176203,0.5294491987565478,0.4920291666286415,0.4709758490994438,0.4498146477315714,0.5408901994156112,0.5112428569017007,0.10679556854723286
