,labels_lsun_MeanShift_params1,labels_lsun_MeanShift_params10,labels_lsun_MeanShift_params11,labels_lsun_MeanShift_params12,labels_lsun_MeanShift_params13,labels_lsun_MeanShift_params14,labels_lsun_MeanShift_params15,labels_lsun_MeanShift_params16,labels_lsun_MeanShift_params17,labels_lsun_MeanShift_params18,labels_lsun_MeanShift_params19,labels_lsun_MeanShift_params2,labels_lsun_MeanShift_params20,labels_lsun_MeanShift_params21,labels_lsun_MeanShift_params22,labels_lsun_MeanShift_params23,labels_lsun_MeanShift_params24,labels_lsun_MeanShift_params25,labels_lsun_MeanShift_params26,labels_lsun_MeanShift_params3,labels_lsun_MeanShift_params4,labels_lsun_MeanShift_params5,labels_lsun_MeanShift_params6,labels_lsun_MeanShift_params7,labels_lsun_MeanShift_params8,labels_lsun_MeanShift_params9
FMI,0.5293405392762404,0.7773211613737677,0.778184084775998,0.7773211613737677,0.7722393866850099,0.702799462125099,0.7773211613737677,0.7773211613737677,0.7651254079654495,0.7470594722888237,0.7251043242411989,0.5299742817543585,0.7220252853001523,0.7528551539056464,0.7303065774566617,0.730783359481417,0.730783359481417,0.7786798327163704,0.708623772538511,0.5787923346107395,0.5805288591348436,0.7738164810268161,0.6340463497133482,0.7722393866850099,0.702799462125099,0.7773211613737677
