,labels_zigzag_outliers_DBSCAN_params1,labels_zigzag_outliers_DBSCAN_params11,labels_zigzag_outliers_DBSCAN_params12,labels_zigzag_outliers_DBSCAN_params16,labels_zigzag_outliers_DBSCAN_params17,labels_zigzag_outliers_DBSCAN_params18,labels_zigzag_outliers_DBSCAN_params19,labels_zigzag_outliers_DBSCAN_params21,labels_zigzag_outliers_DBSCAN_params22,labels_zigzag_outliers_DBSCAN_params23,labels_zigzag_outliers_DBSCAN_params24,labels_zigzag_outliers_DBSCAN_params26,labels_zigzag_outliers_DBSCAN_params27,labels_zigzag_outliers_DBSCAN_params28,labels_zigzag_outliers_DBSCAN_params29,labels_zigzag_outliers_DBSCAN_params31,labels_zigzag_outliers_DBSCAN_params32,labels_zigzag_outliers_DBSCAN_params33,labels_zigzag_outliers_DBSCAN_params34,labels_zigzag_outliers_DBSCAN_params35,labels_zigzag_outliers_DBSCAN_params36,labels_zigzag_outliers_DBSCAN_params37,labels_zigzag_outliers_DBSCAN_params38,labels_zigzag_outliers_DBSCAN_params39,labels_zigzag_outliers_DBSCAN_params40,labels_zigzag_outliers_DBSCAN_params41,labels_zigzag_outliers_DBSCAN_params42,labels_zigzag_outliers_DBSCAN_params43,labels_zigzag_outliers_DBSCAN_params44,labels_zigzag_outliers_DBSCAN_params45,labels_zigzag_outliers_DBSCAN_params46,labels_zigzag_outliers_DBSCAN_params47,labels_zigzag_outliers_DBSCAN_params48,labels_zigzag_outliers_DBSCAN_params49,labels_zigzag_outliers_DBSCAN_params50,labels_zigzag_outliers_DBSCAN_params51,labels_zigzag_outliers_DBSCAN_params52,labels_zigzag_outliers_DBSCAN_params53,labels_zigzag_outliers_DBSCAN_params6,labels_zigzag_outliers_DBSCAN_params7
Sym,7220.068793981918,4.559709503894165,12.340445653643211,0.4051876957824855,1.2684517467789556,7.5959841933753935,8.728168090712916,0.022956584977213416,0.09418978240678327,4.809272393129661,4.885267598509528,0.2011618933430508,0.20034962001781043,1.0376065900583809,4.885267598509528,0.2011618933430508,0.2011618933430508,0.2011618933430508,4.885267598509528,4.885267598509528,0.2011618933430508,0.2011618933430508,0.2011618933430508,0.21626953282801245,4.885267598509528,0.2011618933430508,0.2011618933430508,0.2011618933430508,0.11750376244172776,4.885267598509528,0.05313892858863745,0.05313892858863745,0.05313892858863745,0.02325571259545037,0.617295481631386,0.27283739358600134,0.27283739358600134,0.27283739358600134,183.24658863974975,2495.1423204274624
CS,0.007123434547909325,0.22028535678189173,0.20561020259488952,0.4285479159575688,0.32885514624602225,0.087488067264319,0.13511123814927686,0.6205312398413357,0.6404695229742752,0.12407085463155335,0.18678728177259607,0.539106470018724,0.539034882662699,0.28357012968513096,0.18678728177259607,0.539106470018724,0.539106470018724,0.539106470018724,0.18678728177259607,0.18678728177259607,0.539106470018724,0.539106470018724,0.539106470018724,0.45972721320761667,0.18678728177259607,0.539106470018724,0.539106470018724,0.539106470018724,1.5074554678012964,0.18678728177259607,0.5188258936644856,0.5188258936644856,0.5188258936644856,1.64130684610915,0.3632822983255652,0.4574291878633608,0.4574291878633608,0.4574291878633608,0.0734049714291503,0.012863608083218306
SF,0.7094370642260281,0.5739712083186068,0.6099187372884183,0.3489475949838886,0.47408079742087883,0.6266281790484335,0.6316732203389109,0.3636563168415896,0.3458403803201232,0.5998547290708133,0.625230432453989,0.39870470810640846,0.39972731639866543,0.48753493977593987,0.625230432453989,0.39870470810640846,0.39870470810640846,0.39870470810640846,0.625230432453989,0.625230432453989,0.39870470810640846,0.39870470810640846,0.39870470810640846,0.5021999733757567,0.625230432453989,0.39870470810640846,0.39870470810640846,0.39870470810640846,0.40183305329934715,0.625230432453989,0.4352463089125548,0.4352463089125548,0.4352463089125548,0.436522015670711,0.6101218019039014,0.4558747019045871,0.4558747019045871,0.4558747019045871,0.6418032782735841,0.7834891748984034
SD,18.804713476089848,13982.209558918963,9573.540344518338,22021.532657151758,15715.106440130696,14804.104233051383,11254.23906165286,569041.0239545518,374017.4236257216,17758.933047941948,20812.6061728638,900736.5745312786,901833.8442116574,37563.300129668845,20812.6061728638,900736.5745312786,900736.5745312786,900736.5745312786,20812.6061728638,20812.6061728638,900736.5745312786,900736.5745312786,900736.5745312786,99123.80450077991,20812.6061728638,900736.5745312786,900736.5745312786,900736.5745312786,1410243.1603414782,20812.6061728638,915458.7727859431,915458.7727859431,915458.7727859431,1719535.126761599,62930.23392077085,1102940.326189443,1102940.326189443,1102940.326189443,12335.930000344077,3700.4809966049443
SDbw,8.399999838812524e-06,0.08071396307290431,0.27501526362316625,0.08496741304766432,0.10519585205931196,0.0037232722435110413,0.012452306522193868,0.5844132217396218,0.33505729036476845,0.004328960022913442,0.019831931643933313,0.7304677589211765,0.7294346487849069,0.06727381229304404,0.019831931643933313,0.7304677589211765,0.7304677589211765,0.7304677589211765,0.019831931643933313,0.019831931643933313,0.7304677589211765,0.7304677589211765,0.7304677589211765,0.19869501099675482,0.019831931643933313,0.7304677589211765,0.7304677589211765,0.7304677589211765,2.047199891969687,0.019831931643933313,0.532673606616359,0.532673606616359,0.532673606616359,1.6152692571481149,0.13716067083860695,0.5473971389390977,0.5473971389390977,0.5473971389390977,0.28139996290695346,0.6666861144105595
XB*,2.8128837373392634e-05,2.320926066551656,1.2896367308017562,1.6323940977612015,0.28712182546343706,0.004811604144822761,0.0032234224445357195,5.391798718126053,0.856928403612122,0.008858884690521734,0.005045847220715363,2.4071900025252653,2.4600916000386914,0.30179282428029264,0.005045847220715363,2.4071900025252653,2.4071900025252653,2.4071900025252653,0.005045847220715363,0.005045847220715363,2.4071900025252653,2.4071900025252653,2.4071900025252653,0.08491059997807142,0.005045847220715363,2.4071900025252653,2.4071900025252653,2.4071900025252653,2.4071900025252653,0.005045847220715363,1.2778524945024747,1.2778524945024747,1.2778524945024747,1.2778524945024747,0.025911060651924476,0.23082858221145158,0.23082858221145158,0.23082858221145158,0.20669848934124627,0.06458028805573125
S,0.9943580131863345,0.5286568102516287,0.5471877563318687,0.6591682656059588,0.7763477094541985,0.9307463533003857,0.9270205655374731,0.3872937770308071,0.5660160733710902,0.9108914008936669,0.9109194456888444,0.24926578836922753,0.2528169855468834,0.8110751912862824,0.9109194456888444,0.24926578836922753,0.24926578836922753,0.24926578836922753,0.9109194456888444,0.9109194456888444,0.24926578836922753,0.24926578836922753,0.24926578836922753,0.7735408813566771,0.9109194456888444,0.24926578836922753,0.24926578836922753,0.24926578836922753,0.166797662276119,0.9109194456888444,0.2603820042787818,0.2603820042787818,0.2603820042787818,0.18490989727908022,0.858920649477886,0.3832034309692984,0.3832034309692984,0.3832034309692984,0.7248593473680353,0.8497063909842324
DB,0.006794880533953177,0.36386850437973334,0.5688555480423465,0.443152699453165,0.3669738973328705,0.08781292852356284,0.10500250160922116,1.2109026262334077,0.6465059016798312,0.11195744200091828,0.12614211203601547,1.1245156858439045,1.1242990477748347,0.3184407839888081,0.12614211203601547,1.1245156858439045,1.1245156858439045,1.1245156858439045,0.12614211203601547,0.12614211203601547,1.1245156858439045,1.1245156858439045,1.1245156858439045,0.35479550222633804,0.12614211203601547,1.1245156858439045,1.1245156858439045,1.1245156858439045,1.536819190629955,0.12614211203601547,0.7841793787266947,0.7841793787266947,0.7841793787266947,1.1149678636343627,0.17456797902640325,0.4509557449399924,0.4509557449399924,0.4509557449399924,0.28817967816537404,0.20890822935001782
CH,380671.5384222361,4104.628777996293,13163.280451000519,1467.711134391358,2542.270954383823,7859.557083510788,6328.064240090294,137.81067198589818,323.93532576487735,5734.449087327349,4978.948396304291,65.37049145009371,66.3621829370802,2501.662623134205,4978.948396304291,65.37049145009371,65.37049145009371,65.37049145009371,4978.948396304291,4978.948396304291,65.37049145009371,65.37049145009371,65.37049145009371,822.9865030103107,4978.948396304291,65.37049145009371,65.37049145009371,65.37049145009371,34.03137897280392,4978.948396304291,70.67645077886809,70.67645077886809,70.67645077886809,38.72214110710041,1603.7667664796231,73.3281212597079,73.3281212597079,73.3281212597079,82324.18960272436,301769.694355766
AD-S,0.9969363281872108,0.5456486796244554,0.4657295081251836,0.7172041633033845,0.8220363136940635,0.9760604664411642,0.9743358838179891,0.5358202507250536,0.5470321495869994,0.9679317598464808,0.9684018759975699,0.9176420981950214,0.9184708594360739,0.827951627572617,0.9684018759975699,0.9176420981950214,0.9176420981950214,0.9176420981950214,0.9684018759975699,0.9684018759975699,0.9176420981950214,0.9176420981950214,0.9176420981950214,0.9036679292404978,0.9684018759975699,0.9176420981950214,0.9176420981950214,0.9176420981950214,0.9109872804098665,0.9684018759975699,0.7453513288050141,0.7453513288050141,0.7453513288050141,0.7180225707801358,0.9034549346813406,0.573457000080393,0.573457000080393,0.573457000080393,0.7683466108092095,0.8797005222202886
