,labels_statlog_MeanShift_params1,labels_statlog_MeanShift_params10,labels_statlog_MeanShift_params11,labels_statlog_MeanShift_params12,labels_statlog_MeanShift_params13,labels_statlog_MeanShift_params14,labels_statlog_MeanShift_params15,labels_statlog_MeanShift_params16,labels_statlog_MeanShift_params17,labels_statlog_MeanShift_params18,labels_statlog_MeanShift_params19,labels_statlog_MeanShift_params2,labels_statlog_MeanShift_params20,labels_statlog_MeanShift_params21,labels_statlog_MeanShift_params22,labels_statlog_MeanShift_params3,labels_statlog_MeanShift_params4,labels_statlog_MeanShift_params5,labels_statlog_MeanShift_params6,labels_statlog_MeanShift_params7,labels_statlog_MeanShift_params8,labels_statlog_MeanShift_params9
AMI,0.5329044858712304,0.5215433096672337,0.16294927712924012,0.5138062752348803,0.6204050698714233,0.6063527650922544,0.32276102106602655,0.5215433096672337,0.32524333135202343,0.32788797411181136,0.3242130654450873,0.5924823955706642,0.32836856331693653,0.6224562622748667,0.6193639733365703,0.618090765896403,0.5869644415001198,0.6422106390248054,0.6015299231432052,0.6204050698714233,0.6063527650922544,0.32276102106602655
