,labels_unbalance_DBSCAN_params1,labels_unbalance_DBSCAN_params10,labels_unbalance_DBSCAN_params11,labels_unbalance_DBSCAN_params12,labels_unbalance_DBSCAN_params13,labels_unbalance_DBSCAN_params14,labels_unbalance_DBSCAN_params15,labels_unbalance_DBSCAN_params16,labels_unbalance_DBSCAN_params17,labels_unbalance_DBSCAN_params18,labels_unbalance_DBSCAN_params19,labels_unbalance_DBSCAN_params20,labels_unbalance_DBSCAN_params21,labels_unbalance_DBSCAN_params22,labels_unbalance_DBSCAN_params23,labels_unbalance_DBSCAN_params24,labels_unbalance_DBSCAN_params25,labels_unbalance_DBSCAN_params26,labels_unbalance_DBSCAN_params27,labels_unbalance_DBSCAN_params28,labels_unbalance_DBSCAN_params29,labels_unbalance_DBSCAN_params30,labels_unbalance_DBSCAN_params31,labels_unbalance_DBSCAN_params32,labels_unbalance_DBSCAN_params33,labels_unbalance_DBSCAN_params34,labels_unbalance_DBSCAN_params35,labels_unbalance_DBSCAN_params36,labels_unbalance_DBSCAN_params37,labels_unbalance_DBSCAN_params38,labels_unbalance_DBSCAN_params39,labels_unbalance_DBSCAN_params40,labels_unbalance_DBSCAN_params41,labels_unbalance_DBSCAN_params42,labels_unbalance_DBSCAN_params43,labels_unbalance_DBSCAN_params44,labels_unbalance_DBSCAN_params5,labels_unbalance_DBSCAN_params6,labels_unbalance_DBSCAN_params7,labels_unbalance_DBSCAN_params8,labels_unbalance_DBSCAN_params9
D,0.31178737488235164,1.221572623559587,1.268375822231252,1.3190435973378671,0.10207797172804985,0.9954592731242947,1.0089547154177287,1.0290722979332718,0.43575852556820166,0.587657392934808,0.8242411532090789,0.9196568896228512,0.37395029913650524,0.39717043333313584,0.42687455870001506,0.45631889728429914,0.5642647873474128,0.5908517618835137,0.5908517618835137,0.2937531801523026,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.5642647873474128,0.04084543312700415,0.32655654575874465,0.4498976269452901,0.47252486400776783,0.48566215873132634
H,2.0251650735147515,0.04681526370354773,0.04523907815721007,0.043697280690377927,1.5707933341391571,0.05016812985143747,0.049980210355313956,0.049848135320792866,0.4431867379998241,0.22873314381702498,0.1725296826289273,0.11883294074639011,0.34918021750544415,0.3426836564850653,0.3269355793083444,0.31568851857606617,0.164639258037484,0.1638963256616636,0.1638963256616636,0.34999178530336544,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,0.164639258037484,1.5897726220065538,0.4926825365496524,0.20639178987262538,0.1996827494513756,0.14586886657852519
DBCV,0.8771338454987655,0.9905222290631283,0.9894954790378971,0.9927325594334042,0.9759936504496965,0.9730278461209472,0.9819582603471447,0.9813236173481388,0.9624110631528293,0.9769170965250178,0.9773838717573666,0.9775837332472302,0.9593267078258351,0.9686899714596222,0.9713431494688188,0.9717378249088866,0.9730183565100572,0.9736636911249681,0.9736636911249681,0.9293390389184331,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,0.9730183565100572,-0.7416585126763827,-0.23212721308580725,0.409275686225166,0.564165115598374,0.5287687864752257
I,3.830675559783536,0.6137159713486937,0.6292691080980163,0.6490620433662208,0.35851754439329686,0.5816192708070971,0.5836682041703437,0.5851276470954451,2.906551340023202,3.6097234234813786,3.4403461114465417,3.0273872259397834,3.610102166683109,3.6096735375252007,3.617847096431872,3.625542376658709,0.9598698120158545,0.9603390848237174,0.9603390848237174,0.6709038084711717,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.9598698120158545,0.03908190567634428,0.3602306273982797,0.4387874997321572,0.60265528037579,3.910082686022881
C,0.00018225332501253897,2.5792918156710437e-09,1.876170074613759e-16,0.0,5.829980040930763e-05,2.6094294764939343e-06,1.973494593175046e-06,1.6321118229657068e-06,3.1374619063193545e-05,1.5583760606088878e-05,5.101542027506719e-06,3.0604561180382567e-06,7.141664062902395e-05,6.770943994616081e-05,5.786103181847641e-05,5.268578543977951e-05,0.00143398419440025,0.0014100807844237683,0.0014100807844237683,0.0029354652765095613,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.00143398419440025,0.004019998440248946,0.001526136413455611,0.001558226574390289,0.0018076394803403185,0.0002585558219484055
CDbw,112.17199887118225,0.7826042100277918,0.9130418199076245,1.0245092638220685,22.037357952548494,0.41969640979150635,0.4531139298571542,0.5147500514057566,3.2727551115364517,3.295695118165764,3.4022188692400586,5.272866543834184,1.931938976528946,1.943778908076995,2.0503660185076007,2.1308822683495,0.8054533001750964,0.8146514283294372,0.8146514283294372,0.58696072969317,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,0.8054533001750964,19.105026782540612,16.377477308266506,12.248268841575468,9.370544360336929,44.97727417141344
VIASCKDE,0.42077433847931567,0.8414168469563293,0.8254286242547181,0.8083404161198213,0.8741980748786624,0.8743082296084868,0.8719911851759655,0.8699760430553185,0.8857938682284634,0.8855538397234696,0.8860350923335154,0.8911422780571521,0.8882065874844264,0.8884173825727579,0.8879106558097699,0.8880986592986307,0.8955575236531089,0.8956036248731961,0.8956036248731961,0.8941794933341715,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.8955575236531089,0.7884333907344611,0.7896583006353515,0.7752631758044195,0.7746113621927987,0.8543143054719488
COP,0.16453107188301372,0.1631863665618848,0.16597006117155427,0.1685284102218149,0.15838258316641154,0.1518718975194537,0.15236591723071008,0.1523069322408352,0.13979102404388744,0.14015379348315174,0.14091391060569072,0.14242069553026887,0.13985687955263773,0.13984553912720404,0.13984738766515625,0.13987473124914618,0.3970270464052769,0.39700529082861663,0.39700529082861663,0.4278298255611969,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.3970270464052769,0.18067809762916298,0.16994454395298408,0.17583331687924814,0.16972092994415425,0.16338951526617354
Sym,47.331468807392014,0.37266844253294357,0.3979582885289978,0.4223480531131745,0.19079340741030426,0.3161668131220861,0.3206269298388912,0.3229566894447467,0.16971869193446035,0.2217322596075286,0.30101589686958796,0.40380743053805224,0.1347907047862995,0.13705774760269598,0.1450897495958816,0.1521087265150345,0.005787305644377479,0.0057975811523560275,0.0057975811523560275,0.004122417779942977,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.005787305644377479,0.106116723312843,0.37573133668227626,0.48714168256566615,0.6376675638231148,0.8872553163412924
CS,0.2634628157831235,0.40377715144328113,0.386892774975522,0.3647179345612343,0.5378894379025009,0.46381978878971963,0.45997530990846774,0.45608484539042055,0.623624657228783,0.49613371128908096,0.4190941511997044,0.33718884912663166,0.689715748465217,0.6807718136005446,0.6484578509423841,0.6325344925883184,0.7141928196666296,0.6957254576026871,0.6957254576026871,0.7612693408827714,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.7141928196666296,0.6555860156204589,0.5558895407716499,0.3678294766452479,0.3775710736810031,0.19174086024211726
SF,0.6164986599666935,0.6011914555998219,0.6016842912813007,0.6022021243058209,0.48962489804602893,0.6002110360847915,0.600269207631838,0.6003077994465125,0.43455771333826776,0.4585335535212677,0.4800285603806579,0.5134722157780511,0.4254763315824829,0.4268302642519982,0.4307650956105755,0.43295222470602035,0.40205914589348635,0.4023865108900503,0.4023865108900503,0.37986802871870606,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.40205914589348635,0.5842179441153295,0.600231851807258,0.6025070824904415,0.6065566573037032,0.5950508421733038
SD,729678.7088802403,120009975.44673775,109826976.73382817,100657225.00350133,94763860.90489615,142410597.20456737,141799102.70706975,141345311.82577077,441554021.53014064,435964745.16234475,402135861.0891911,371352944.768697,649779462.4473917,638438116.1541846,611702769.0406266,596009397.1059546,12767720201.313503,12735676313.068756,12735676313.068756,7660469010.666452,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,12767720201.313503,18548039.835974306,47749935.20536136,39068345.31088471,37599774.1265756,587179096.6313775
SDbw,0.22049839942088437,0.4918416764319151,0.44915913806432034,0.4118528426661434,0.16766754264882672,0.5644102113489123,0.5605892291133191,0.5580774350083425,0.13826917668910035,0.12233404203762373,0.08054921649352245,0.03266575537680215,0.21173104898264627,0.20738657150532744,0.19390814212720436,0.18812349671503437,1.0084472384497034,1.0045073469477501,1.0045073469477501,1.0334655435388749,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,1.0084472384497034,0.3872018047775638,0.22005568244439522,0.39277713096073835,0.18942880294440084,0.12448208209124158
XB*,0.5620963049416946,0.019677033566205305,0.019275010504511594,0.018744976004100414,0.7924700811223472,0.020900788284477757,0.02087898013579122,0.02087781415261165,0.2440240643170755,0.13676472620383984,0.08941058368891501,0.06211239498222854,0.21640987102281,0.20796171934361563,0.20796171934361563,0.19331353491992556,0.16884340742982556,0.1678522847464704,0.1678522847464704,0.4500247258772209,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,0.16884340742982556,12.222879684323628,0.36294178918252273,0.2239818057276445,0.21352435223118352,0.13012020204391717
S,0.7515237118347591,0.8497533226802035,0.8519446682940585,0.8543594658921995,0.8377987925017837,0.8450778400825594,0.8453676326647412,0.8455537241968927,0.8315032090277318,0.8389906257988665,0.84196906163248,0.8443031215038715,0.8330022803061787,0.8332071756870223,0.8340082525545796,0.8344721919826242,0.8150589425375813,0.8151816203104476,0.8151816203104476,0.7943171693816148,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,0.8150589425375813,-0.07795797811769552,0.46636878286098193,0.6373752615690412,0.7038795967750263,0.7399045702969402
DB,0.2869465976692017,0.21576299058029788,0.21300677979326296,0.21006340128206366,0.4582928997606079,0.22130165083573086,0.2210311233878405,0.22086652612841942,0.3610079999778623,0.2980760519306672,0.26231690489130166,0.21778671452290366,0.3520214430083038,0.34945987294601777,0.34362033613383974,0.3385455606062944,0.5165746187394679,0.5155665210869986,0.5155665210869986,0.6506055373156814,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.5165746187394679,0.6114332830491984,0.47121453092246524,0.34043807721263686,0.3332918595193849,0.23102483554670786
CH,352030.2625053993,83680.96408541875,85820.97788402195,88073.8230350122,18588.641332212133,79056.56262387402,79357.86232885237,79569.6738068777,73082.34330815915,84550.8804929628,82151.10200496504,68188.50299552832,75139.22863967346,75720.35014953508,77238.51234466235,78167.61924376697,14416.420061429602,14440.950752154571,14440.950752154571,8695.774856856979,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,14416.420061429602,11606.733873154823,49079.9181762729,53450.32348637854,77524.66422538635,42954.14412718303
AD-S,0.7697817703862133,0.9886237738226301,0.9891318401905569,0.9903780877761271,0.9719089420120882,0.984675919518915,0.9855467914246767,0.9859848953720082,0.9722337541086128,0.9793566933144057,0.9812062304859466,0.9828072476602677,0.9720615074679052,0.9721759295741532,0.9735774072819198,0.9749130857101365,0.886509207573414,0.886517524049495,0.886517524049495,0.8506127329808862,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.886509207573414,0.5666362707866984,0.6696463486838161,0.7664577025190841,0.7670494217040379,0.9313661817055415
AD-DB,0.41964719501271325,0.022970085390279938,0.02190614494217921,0.019448605431973666,0.8130309919974437,0.030933768465790074,0.029192134272351733,0.028298401916136334,0.33371479201033133,0.123428250842812,0.10009686129783711,0.07555654346336108,0.23392392008738633,0.23225063207208793,0.21755356172977347,0.1862192401402561,0.2455985501982043,0.2455309362476815,0.2455309362476815,0.6584213721026426,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.2455985501982043,0.8634957481474326,0.8723892684068897,0.8620218368604279,0.6907871704692501,0.2016069838185115
AD-CH,2051.925768500551,177310.78060863045,182209.57365137537,205874.3453904522,13794.184035132064,137495.8445752927,143219.8340023543,150081.21698730145,34904.45003680928,41051.560777172315,42388.77210120538,43238.240379325536,37957.51556299102,38049.58762831194,38375.19163529548,38543.43930559329,13315.16275032316,13307.328689715554,13307.328689715554,6777.520384592657,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,13315.16275032316,25531.074081350984,100367.52160012034,110861.00675224896,139320.16138805015,86853.03510514846
AD-idea,1.138685720795692e+43,680919.8968565334,780013.2845337584,1129457.4985134404,1710907906.1550386,278584.265927912,330462.96092685795,365722.5538001668,9424665079.575861,46003858958.49045,157319779813.9098,905463481406.5658,1624375753.0406494,1661232100.724832,2839183485.127766,4844900451.343187,61.41848967732797,61.43700794765267,61.43700794765267,72.19581342126062,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,61.41848967732797,56536.87896729255,1373.1788815961042,45140.674228136755,37721.65610952419,3446295.1392196706
