,labels_glass_DBSCAN_params21,labels_glass_DBSCAN_params26,labels_glass_DBSCAN_params27,labels_glass_DBSCAN_params31,labels_glass_DBSCAN_params36,labels_glass_DBSCAN_params37,labels_glass_DBSCAN_params41,labels_glass_DBSCAN_params42,labels_glass_DBSCAN_params46,labels_glass_DBSCAN_params47,labels_glass_DBSCAN_params48,labels_glass_DBSCAN_params51,labels_glass_DBSCAN_params52,labels_glass_DBSCAN_params53
ARI_nn,0.26108682073703937,0.37341183762008057,0.638603003205669,0.13475907193118972,0.11407813983174375,-0.0119446860110481,0.16456895897488638,0.1508068380708107,0.23285748081271113,0.20961859674024286,-0.017251350295880718,0.22381594868927202,0.22554892780413494,0.14661495325089663
