,labels_dense_DBSCAN_params1,labels_dense_DBSCAN_params11,labels_dense_DBSCAN_params12,labels_dense_DBSCAN_params16,labels_dense_DBSCAN_params21,labels_dense_DBSCAN_params22,labels_dense_DBSCAN_params26,labels_dense_DBSCAN_params27,labels_dense_DBSCAN_params31,labels_dense_DBSCAN_params32,labels_dense_DBSCAN_params36,labels_dense_DBSCAN_params37,labels_dense_DBSCAN_params38,labels_dense_DBSCAN_params41,labels_dense_DBSCAN_params42,labels_dense_DBSCAN_params43,labels_dense_DBSCAN_params46,labels_dense_DBSCAN_params49,labels_dense_DBSCAN_params55,labels_dense_DBSCAN_params6,labels_dense_DBSCAN_params7
AMI,0.08651725318004995,0.5374550198731646,0.5279968357883567,0.8538625280593005,0.6589252646154851,0.932693607285265,0.6060630436229174,0.866442700905218,0.6938560138466239,0.6118038998735681,0.7792352860987556,0.7425677846445303,0.714148201081433,0.8558493678935741,0.8506143002937252,0.7836064828211965,0.026891799929468944,0.7071135989178867,0.49455535144415497,0.24600230094044315,0.16383673433448168
