,labels_line_MeanShift_params1,labels_line_MeanShift_params10,labels_line_MeanShift_params11,labels_line_MeanShift_params12,labels_line_MeanShift_params13,labels_line_MeanShift_params14,labels_line_MeanShift_params15,labels_line_MeanShift_params16,labels_line_MeanShift_params17,labels_line_MeanShift_params18,labels_line_MeanShift_params19,labels_line_MeanShift_params2,labels_line_MeanShift_params20,labels_line_MeanShift_params21,labels_line_MeanShift_params22,labels_line_MeanShift_params23,labels_line_MeanShift_params24,labels_line_MeanShift_params25,labels_line_MeanShift_params26,labels_line_MeanShift_params27,labels_line_MeanShift_params28,labels_line_MeanShift_params29,labels_line_MeanShift_params3,labels_line_MeanShift_params30,labels_line_MeanShift_params31,labels_line_MeanShift_params32,labels_line_MeanShift_params4,labels_line_MeanShift_params5,labels_line_MeanShift_params6,labels_line_MeanShift_params7,labels_line_MeanShift_params8,labels_line_MeanShift_params9
ARI_nn,0.061695816970125036,0.09870123723492943,0.15700210970551357,0.14613034560418756,0.14431829873961774,0.12429351660285526,0.10932133369284391,0.09870123723492943,0.15660660341035185,0.13516783966929174,0.15754169452021966,0.05860954277842919,0.14865863696512768,0.17848951409632055,0.18268875747476856,0.2118682428426251,0.22529874354104878,0.17328371769611192,0.134324284124138,0.014896177521343151,-0.009239623395487596,0.0024996546529755755,0.07513409304538268,0.010690531165102579,0.0024996546529755755,0.010690531165102579,0.07496904180193446,0.09114920668909575,0.09205630654846006,0.14431829873961774,0.12429351660285526,0.10932133369284391
