,labels_d31_MeanShift_params1,labels_d31_MeanShift_params10,labels_d31_MeanShift_params11,labels_d31_MeanShift_params12,labels_d31_MeanShift_params13,labels_d31_MeanShift_params14,labels_d31_MeanShift_params15,labels_d31_MeanShift_params16,labels_d31_MeanShift_params17,labels_d31_MeanShift_params18,labels_d31_MeanShift_params19,labels_d31_MeanShift_params2,labels_d31_MeanShift_params20,labels_d31_MeanShift_params27,labels_d31_MeanShift_params28,labels_d31_MeanShift_params3,labels_d31_MeanShift_params4,labels_d31_MeanShift_params5,labels_d31_MeanShift_params6,labels_d31_MeanShift_params7,labels_d31_MeanShift_params8,labels_d31_MeanShift_params9
ARI,0.8571234220785675,0.18465038440373402,0.16178742075983313,0.16341041974312548,0.4358274167121791,0.3865919225463913,0.18460365884027224,0.18465038440373402,0.10105635762296786,0.10105635762296786,0.184272478219112,0.7648955745100413,0.18449259343251315,0.2866744872249521,0.2866215792315692,0.554086570495915,0.5305995280583423,0.2694790816951366,0.2861824982229425,0.4358274167121791,0.3865919225463913,0.18460365884027224
