,labels_smile_MeanShift_params1,labels_smile_MeanShift_params10,labels_smile_MeanShift_params11,labels_smile_MeanShift_params12,labels_smile_MeanShift_params13,labels_smile_MeanShift_params14,labels_smile_MeanShift_params15,labels_smile_MeanShift_params16,labels_smile_MeanShift_params17,labels_smile_MeanShift_params18,labels_smile_MeanShift_params19,labels_smile_MeanShift_params2,labels_smile_MeanShift_params20,labels_smile_MeanShift_params21,labels_smile_MeanShift_params22,labels_smile_MeanShift_params23,labels_smile_MeanShift_params24,labels_smile_MeanShift_params25,labels_smile_MeanShift_params26,labels_smile_MeanShift_params27,labels_smile_MeanShift_params28,labels_smile_MeanShift_params29,labels_smile_MeanShift_params3,labels_smile_MeanShift_params30,labels_smile_MeanShift_params31,labels_smile_MeanShift_params32,labels_smile_MeanShift_params4,labels_smile_MeanShift_params5,labels_smile_MeanShift_params6,labels_smile_MeanShift_params7,labels_smile_MeanShift_params8,labels_smile_MeanShift_params9
BARI,0.535811501688082,0.6757695241533868,0.7601263571517403,0.7425474188092039,0.5789925179109042,0.5736504875896389,0.7030594385866646,0.6757695241533868,0.600850139642784,0.7261313331376776,0.737157407823085,0.5298677357927375,0.7135692835986913,0.7236897915769289,0.7118602387726003,0.33924646381490636,0.33924646381490636,0.7594729598383659,0.7863574733023693,0.33924646381490636,0.33924646381490636,0.33924646381490636,0.5298677357927375,0.33924646381490636,0.32948380358281476,0.32948380358281476,0.5291706276412078,0.6019813819672495,0.6013256177136157,0.5789925179109042,0.5736504875896389,0.7030594385866646
