,labels_mk2_DBSCAN_params1,labels_mk2_DBSCAN_params11,labels_mk2_DBSCAN_params12,labels_mk2_DBSCAN_params16,labels_mk2_DBSCAN_params17,labels_mk2_DBSCAN_params18,labels_mk2_DBSCAN_params2,labels_mk2_DBSCAN_params21,labels_mk2_DBSCAN_params22,labels_mk2_DBSCAN_params23,labels_mk2_DBSCAN_params24,labels_mk2_DBSCAN_params26,labels_mk2_DBSCAN_params27,labels_mk2_DBSCAN_params28,labels_mk2_DBSCAN_params29,labels_mk2_DBSCAN_params31,labels_mk2_DBSCAN_params32,labels_mk2_DBSCAN_params33,labels_mk2_DBSCAN_params34,labels_mk2_DBSCAN_params6,labels_mk2_DBSCAN_params7
BARI_nn,0.006875108446443547,0.010606560345465178,0.014332053905711267,0.05252572578622581,0.06416293744095869,0.10018024929045763,1.0,0.2501858793704019,0.22723197755096983,0.21101501301595482,0.5605407589481127,0.24918500688528603,0.2510197019133161,0.23213333127158875,0.6141645815728125,0.7019892156682173,0.7019892156682173,0.35746062022605096,0.3865231558193525,0.0024377582269738346,0.045415711138090745
