,labels_s2_MeanShift_params1,labels_s2_MeanShift_params10,labels_s2_MeanShift_params11,labels_s2_MeanShift_params12,labels_s2_MeanShift_params13,labels_s2_MeanShift_params14,labels_s2_MeanShift_params15,labels_s2_MeanShift_params16,labels_s2_MeanShift_params17,labels_s2_MeanShift_params18,labels_s2_MeanShift_params19,labels_s2_MeanShift_params2,labels_s2_MeanShift_params20,labels_s2_MeanShift_params27,labels_s2_MeanShift_params28,labels_s2_MeanShift_params3,labels_s2_MeanShift_params37,labels_s2_MeanShift_params38,labels_s2_MeanShift_params4,labels_s2_MeanShift_params5,labels_s2_MeanShift_params6,labels_s2_MeanShift_params7,labels_s2_MeanShift_params8,labels_s2_MeanShift_params9
FMI,0.8911417434577906,0.4496325492981651,0.4962163678391796,0.4962163678391796,0.5734215647443643,0.5743287943874436,0.49619184984728326,0.4496325492981651,0.4529284464897285,0.3881396654530526,0.495069714859845,0.8911417434577906,0.39730835975337064,0.49148056099155574,0.5175748420946245,0.8914402177175283,0.4543394524736438,0.39309210690683605,0.8852330943788684,0.6347992242748816,0.6260232963366197,0.5734215647443643,0.5743287943874436,0.49619184984728326
