,labels_mk2_KMeans_params1,labels_mk2_KMeans_params10,labels_mk2_KMeans_params11,labels_mk2_KMeans_params12,labels_mk2_KMeans_params13,labels_mk2_KMeans_params14,labels_mk2_KMeans_params15,labels_mk2_KMeans_params16,labels_mk2_KMeans_params17,labels_mk2_KMeans_params18,labels_mk2_KMeans_params19,labels_mk2_KMeans_params2,labels_mk2_KMeans_params20,labels_mk2_KMeans_params21,labels_mk2_KMeans_params22,labels_mk2_KMeans_params23,labels_mk2_KMeans_params24,labels_mk2_KMeans_params25,labels_mk2_KMeans_params26,labels_mk2_KMeans_params27,labels_mk2_KMeans_params28,labels_mk2_KMeans_params29,labels_mk2_KMeans_params3,labels_mk2_KMeans_params30,labels_mk2_KMeans_params31,labels_mk2_KMeans_params32,labels_mk2_KMeans_params33,labels_mk2_KMeans_params34,labels_mk2_KMeans_params35,labels_mk2_KMeans_params36,labels_mk2_KMeans_params37,labels_mk2_KMeans_params38,labels_mk2_KMeans_params39,labels_mk2_KMeans_params4,labels_mk2_KMeans_params40,labels_mk2_KMeans_params41,labels_mk2_KMeans_params42,labels_mk2_KMeans_params43,labels_mk2_KMeans_params44,labels_mk2_KMeans_params45,labels_mk2_KMeans_params46,labels_mk2_KMeans_params47,labels_mk2_KMeans_params48,labels_mk2_KMeans_params49,labels_mk2_KMeans_params5,labels_mk2_KMeans_params50,labels_mk2_KMeans_params51,labels_mk2_KMeans_params52,labels_mk2_KMeans_params53,labels_mk2_KMeans_params54,labels_mk2_KMeans_params6,labels_mk2_KMeans_params7,labels_mk2_KMeans_params8,labels_mk2_KMeans_params9
Sym,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.01512520946590229,0.011604626833276253,0.01512520946590229,0.01506951626558745,0.01506951626558745,0.01506951626558745,0.01506951626558745,0.01512520946590229,0.01512520946590229,0.01506951626558745,0.01506951626558745,0.01506951626558745,0.011604626833276253,0.01506951626558745,0.01512520946590229,0.01512520946590229,0.01506951626558745,0.01506951626558745,0.01506951626558745,0.01506951626558745,0.013352483541955928,0.013352483541955928,0.013332926403676622,0.011604626833276253,0.013332926403676622,0.013332926403676622,0.013332926403676622,0.013352483541955928,0.013352483541955928,0.013332926403676622,0.013332926403676622,0.013332926403676622,0.013332926403676622,0.013352483541955928,0.011604626833276253,0.013352483541955928,0.013332926403676622,0.013332926403676622,0.013332926403676622,0.013332926403676622,0.011604626833276253,0.011604626833276253,0.011604626833276253,0.011604626833276253
CS,1.556476487813813,1.556476487813813,1.556476487813813,1.556476487813813,1.556476487813813,1.556476487813813,1.556476487813813,1.556476487813813,1.556476487813813,1.556476487813813,1.2347281332759508,1.556476487813813,1.2347281332759508,1.2346461098802741,1.2346461098802741,1.2346461098802741,1.2346461098802741,1.2347281332759508,1.2347281332759508,1.2346461098802741,1.2346461098802741,1.2346461098802741,1.556476487813813,1.2346461098802741,1.2347281332759508,1.2347281332759508,1.2346461098802741,1.2346461098802741,1.2346461098802741,1.2346461098802741,1.1521221645091593,1.1521221645091593,1.1510956280889435,1.556476487813813,1.1510956280889435,1.1510956280889435,1.1510956280889435,1.1521221645091593,1.1521221645091593,1.1510956280889435,1.1510956280889435,1.1510956280889435,1.1510956280889435,1.1521221645091593,1.556476487813813,1.1521221645091593,1.1510956280889435,1.1510956280889435,1.1510956280889435,1.1510956280889435,1.556476487813813,1.556476487813813,1.556476487813813,1.556476487813813
SF,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.292623479418313,0.34221372114007464,0.292623479418313,0.29262508654058084,0.29262508654058084,0.29262508654058084,0.29262508654058084,0.292623479418313,0.292623479418313,0.29262508654058084,0.29262508654058084,0.29262508654058084,0.34221372114007464,0.29262508654058084,0.292623479418313,0.292623479418313,0.29262508654058084,0.29262508654058084,0.29262508654058084,0.29262508654058084,0.2542869333709896,0.2542869333709896,0.25433150540041327,0.34221372114007464,0.25433150540041327,0.25433150540041327,0.25433150540041327,0.2542869333709896,0.2542869333709896,0.25433150540041327,0.25433150540041327,0.25433150540041327,0.25433150540041327,0.2542869333709896,0.34221372114007464,0.2542869333709896,0.25433150540041327,0.25433150540041327,0.25433150540041327,0.25433150540041327,0.34221372114007464,0.34221372114007464,0.34221372114007464,0.34221372114007464
SD,15260973123.69455,15260973123.69455,15260973123.69455,15260973123.69455,15260973123.69455,15260973123.69455,15260973123.69455,15260973123.69455,15260973123.69455,15260973123.69455,9505202710.855309,15260973123.69455,9505202710.855309,9509586538.80493,9509586538.80493,9509586538.80493,9509586538.80493,9505202710.855309,9505202710.855309,9509586538.80493,9509586538.80493,9509586538.80493,15260973123.69455,9509586538.80493,9505202710.855309,9505202710.855309,9509586538.80493,9509586538.80493,9509586538.80493,9509586538.80493,6240090449.78799,6240090449.78799,6238919832.256359,15260973123.69455,6238919832.256359,6238919832.256359,6238919832.256359,6240090449.78799,6240090449.78799,6238919832.256359,6238919832.256359,6238919832.256359,6238919832.256359,6240090449.78799,15260973123.69455,6240090449.78799,6238919832.256359,6238919832.256359,6238919832.256359,6238919832.256359,15260973123.69455,15260973123.69455,15260973123.69455,15260973123.69455
SDbw,1.851329350388974,1.851329350388974,1.851329350388974,1.851329350388974,1.851329350388974,1.851329350388974,1.851329350388974,1.851329350388974,1.851329350388974,1.851329350388974,1.3860008700011368,1.851329350388974,1.3860008700011368,1.3861571954148768,1.3861571954148768,1.3861571954148768,1.3861571954148768,1.3860008700011368,1.3860008700011368,1.3861571954148768,1.3861571954148768,1.3861571954148768,1.851329350388974,1.3861571954148768,1.3860008700011368,1.3860008700011368,1.3861571954148768,1.3861571954148768,1.3861571954148768,1.3861571954148768,1.055239137713753,1.055239137713753,1.048657384360592,1.851329350388974,1.048657384360592,1.048657384360592,1.048657384360592,1.055239137713753,1.055239137713753,1.048657384360592,1.048657384360592,1.048657384360592,1.048657384360592,1.055239137713753,1.851329350388974,1.055239137713753,1.048657384360592,1.048657384360592,1.048657384360592,1.048657384360592,1.851329350388974,1.851329350388974,1.851329350388974,1.851329350388974
XB*,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.2331732975420433,0.3662026901644359,0.2331732975420433,0.23163838509698945,0.23163838509698945,0.23163838509698945,0.23163838509698945,0.2331732975420433,0.2331732975420433,0.23163838509698945,0.23163838509698945,0.23163838509698945,0.3662026901644359,0.23163838509698945,0.2331732975420433,0.2331732975420433,0.23163838509698945,0.23163838509698945,0.23163838509698945,0.23163838509698945,0.22376259183340472,0.22376259183340472,0.22405778482448183,0.3662026901644359,0.22405778482448183,0.22405778482448183,0.22405778482448183,0.22376259183340472,0.22376259183340472,0.22405778482448183,0.22405778482448183,0.22405778482448183,0.22405778482448183,0.22376259183340472,0.3662026901644359,0.22376259183340472,0.22405778482448183,0.22405778482448183,0.22405778482448183,0.22405778482448183,0.3662026901644359,0.3662026901644359,0.3662026901644359,0.3662026901644359
S,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3949702884165854,0.3774811210820716,0.3949702884165854,0.39509020449010407,0.39509020449010407,0.39509020449010407,0.39509020449010407,0.3949702884165854,0.3949702884165854,0.39509020449010407,0.39509020449010407,0.39509020449010407,0.3774811210820716,0.39509020449010407,0.3949702884165854,0.3949702884165854,0.39509020449010407,0.39509020449010407,0.39509020449010407,0.39509020449010407,0.3865097104458074,0.3865097104458074,0.38658821169705393,0.3774811210820716,0.38658821169705393,0.38658821169705393,0.38658821169705393,0.3865097104458074,0.3865097104458074,0.38658821169705393,0.38658821169705393,0.38658821169705393,0.38658821169705393,0.3865097104458074,0.3774811210820716,0.3865097104458074,0.38658821169705393,0.38658821169705393,0.38658821169705393,0.38658821169705393,0.3774811210820716,0.3774811210820716,0.3774811210820716,0.3774811210820716
DB,1.096681680910412,1.096681680910412,1.096681680910412,1.096681680910412,1.096681680910412,1.096681680910412,1.096681680910412,1.096681680910412,1.096681680910412,1.096681680910412,0.8493888243332276,1.096681680910412,0.8493888243332276,0.848208148134551,0.848208148134551,0.848208148134551,0.848208148134551,0.8493888243332276,0.8493888243332276,0.848208148134551,0.848208148134551,0.848208148134551,1.096681680910412,0.848208148134551,0.8493888243332276,0.8493888243332276,0.848208148134551,0.848208148134551,0.848208148134551,0.848208148134551,0.8263254568122478,0.8263254568122478,0.8259526975520475,1.096681680910412,0.8259526975520475,0.8259526975520475,0.8259526975520475,0.8263254568122478,0.8263254568122478,0.8259526975520475,0.8259526975520475,0.8259526975520475,0.8259526975520475,0.8263254568122478,1.096681680910412,0.8263254568122478,0.8259526975520475,0.8259526975520475,0.8259526975520475,0.8259526975520475,1.096681680910412,1.096681680910412,1.096681680910412,1.096681680910412
CH,687.2870208832461,687.2870208832461,687.2870208832461,687.2870208832461,687.2870208832461,687.2870208832461,687.2870208832461,687.2870208832461,687.2870208832461,687.2870208832461,820.9387739391693,687.2870208832461,820.9387739391693,821.1800151238193,821.1800151238193,821.1800151238193,821.1800151238193,820.9387739391693,820.9387739391693,821.1800151238193,821.1800151238193,821.1800151238193,687.2870208832461,821.1800151238193,820.9387739391693,820.9387739391693,821.1800151238193,821.1800151238193,821.1800151238193,821.1800151238193,918.3327098433072,918.3327098433072,918.5235814533625,687.2870208832461,918.5235814533625,918.5235814533625,918.5235814533625,918.3327098433072,918.3327098433072,918.5235814533625,918.5235814533625,918.5235814533625,918.5235814533625,918.3327098433072,687.2870208832461,918.3327098433072,918.5235814533625,918.5235814533625,918.5235814533625,918.5235814533625,687.2870208832461,687.2870208832461,687.2870208832461,687.2870208832461
AD-S,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.11369564651274963,-0.014499925602644454,-0.11369564651274963,-0.11425043985265027,-0.11425043985265027,-0.11425043985265027,-0.11425043985265027,-0.11369564651274963,-0.11369564651274963,-0.11425043985265027,-0.11425043985265027,-0.11425043985265027,-0.014499925602644454,-0.11425043985265027,-0.11369564651274963,-0.11369564651274963,-0.11425043985265027,-0.11425043985265027,-0.11425043985265027,-0.11425043985265027,-0.13183219073747282,-0.13183219073747282,-0.13196916575761294,-0.014499925602644454,-0.13196916575761294,-0.13196916575761294,-0.13196916575761294,-0.13183219073747282,-0.13183219073747282,-0.13196916575761294,-0.13196916575761294,-0.13196916575761294,-0.13196916575761294,-0.13183219073747282,-0.014499925602644454,-0.13183219073747282,-0.13196916575761294,-0.13196916575761294,-0.13196916575761294,-0.13196916575761294,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454,-0.014499925602644454
AD-DB,1.575985541293955,1.575985541293955,1.575985541293955,1.575985541293955,1.575985541293955,1.575985541293955,1.575985541293955,1.575985541293955,1.575985541293955,1.575985541293955,2.1674394004923645,1.575985541293955,2.1674394004923645,2.1665503462494398,2.1665503462494398,2.1665503462494398,2.1665503462494398,2.1674394004923645,2.1674394004923645,2.1665503462494398,2.1665503462494398,2.1665503462494398,1.575985541293955,2.1665503462494398,2.1674394004923645,2.1674394004923645,2.1665503462494398,2.1665503462494398,2.1665503462494398,2.1665503462494398,3.9605868867309453,3.9605868867309453,3.9618131571625557,1.575985541293955,3.9618131571625557,3.9618131571625557,3.9618131571625557,3.9605868867309453,3.9605868867309453,3.9618131571625557,3.9618131571625557,3.9618131571625557,3.9618131571625557,3.9605868867309453,1.575985541293955,3.9605868867309453,3.9618131571625557,3.9618131571625557,3.9618131571625557,3.9618131571625557,1.575985541293955,1.575985541293955,1.575985541293955,1.575985541293955
AD-CH,870.9556574515425,870.9556574515425,870.9556574515425,870.9556574515425,870.9556574515425,870.9556574515425,870.9556574515425,870.9556574515425,870.9556574515425,870.9556574515425,414.93580035877477,870.9556574515425,414.93580035877477,413.2850309152246,413.2850309152246,413.2850309152246,413.2850309152246,414.93580035877477,414.93580035877477,413.2850309152246,413.2850309152246,413.2850309152246,870.9556574515425,413.2850309152246,414.93580035877477,414.93580035877477,413.2850309152246,413.2850309152246,413.2850309152246,413.2850309152246,356.2266049123522,356.2266049123522,356.2143837012102,870.9556574515425,356.2143837012102,356.2143837012102,356.2143837012102,356.2266049123522,356.2266049123522,356.2143837012102,356.2143837012102,356.2143837012102,356.2143837012102,356.2266049123522,870.9556574515425,356.2266049123522,356.2143837012102,356.2143837012102,356.2143837012102,356.2143837012102,870.9556574515425,870.9556574515425,870.9556574515425,870.9556574515425
AD-idea,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.6686283339432323,0.5118421343667191,0.6686283339432323,0.41022544045658116,0.41022544045658116,0.41022544045658116,0.41022544045658116,0.6686283339432323,0.6686283339432323,0.41022544045658116,0.41022544045658116,0.41022544045658116,0.5118421343667191,0.41022544045658116,0.6686283339432323,0.6686283339432323,0.41022544045658116,0.41022544045658116,0.41022544045658116,0.41022544045658116,0.5812890241637294,0.5812890241637294,0.5836798342244949,0.5118421343667191,0.5836798342244949,0.5836798342244949,0.5836798342244949,0.5812890241637294,0.5812890241637294,0.5836798342244949,0.5836798342244949,0.5836798342244949,0.5836798342244949,0.5812890241637294,0.5118421343667191,0.5812890241637294,0.5836798342244949,0.5836798342244949,0.5836798342244949,0.5836798342244949,0.5118421343667191,0.5118421343667191,0.5118421343667191,0.5118421343667191
