,labels_d31_MeanShift_params1,labels_d31_MeanShift_params10,labels_d31_MeanShift_params11,labels_d31_MeanShift_params12,labels_d31_MeanShift_params13,labels_d31_MeanShift_params14,labels_d31_MeanShift_params15,labels_d31_MeanShift_params16,labels_d31_MeanShift_params17,labels_d31_MeanShift_params18,labels_d31_MeanShift_params19,labels_d31_MeanShift_params2,labels_d31_MeanShift_params20,labels_d31_MeanShift_params27,labels_d31_MeanShift_params28,labels_d31_MeanShift_params3,labels_d31_MeanShift_params4,labels_d31_MeanShift_params5,labels_d31_MeanShift_params6,labels_d31_MeanShift_params7,labels_d31_MeanShift_params8,labels_d31_MeanShift_params9
FMI,0.864807385105365,0.34804530872177997,0.33180644097734524,0.33528928665085894,0.5237921565823409,0.4785184581943417,0.3478725233474739,0.34804530872177997,0.2793038051636651,0.2793038051636651,0.34759016464603504,0.7856700477273943,0.3479617245261507,0.4135494577455129,0.4135863353730147,0.6035172224624017,0.5762596141068764,0.40619812998041965,0.41332340044967475,0.5237921565823409,0.4785184581943417,0.3478725233474739
