,labels_jain_DBSCAN_params11,labels_jain_DBSCAN_params16,labels_jain_DBSCAN_params17,labels_jain_DBSCAN_params21,labels_jain_DBSCAN_params22,labels_jain_DBSCAN_params23,labels_jain_DBSCAN_params26,labels_jain_DBSCAN_params27,labels_jain_DBSCAN_params28,labels_jain_DBSCAN_params29,labels_jain_DBSCAN_params31,labels_jain_DBSCAN_params32,labels_jain_DBSCAN_params33
BARI_nn,1.0,0.12548500846074298,0.4773531821137127,0.4626812168339508,0.6234513983324954,1.0,0.6610500288837189,0.7670876949920684,1.0,1.0,0.9549167563873718,0.9597054415548179,0.8762095836989912
