,labels_s2_DBSCAN_params1,labels_s2_DBSCAN_params10,labels_s2_DBSCAN_params11,labels_s2_DBSCAN_params12,labels_s2_DBSCAN_params13,labels_s2_DBSCAN_params14,labels_s2_DBSCAN_params15,labels_s2_DBSCAN_params16,labels_s2_DBSCAN_params17,labels_s2_DBSCAN_params18,labels_s2_DBSCAN_params19,labels_s2_DBSCAN_params20,labels_s2_DBSCAN_params24,labels_s2_DBSCAN_params5,labels_s2_DBSCAN_params6,labels_s2_DBSCAN_params7,labels_s2_DBSCAN_params8,labels_s2_DBSCAN_params9
ARI,5.1448167919298284e-05,0.014198880105913216,0.00677367123519152,0.00502036118340342,0.30037405338284856,0.11266574595928885,0.062736087906703,0.039660005680599957,0.14162003477943366,0.6827001728545602,0.6501275130572353,0.6029807756761189,0.018465851064423014,0.0035997716141257866,0.0013328295392751482,0.0008539796035981488,0.0005284741879736541,0.034910674021969824
