,labels_wdbc_MeanShift_params1,labels_wdbc_MeanShift_params10,labels_wdbc_MeanShift_params11,labels_wdbc_MeanShift_params12,labels_wdbc_MeanShift_params13,labels_wdbc_MeanShift_params14,labels_wdbc_MeanShift_params15,labels_wdbc_MeanShift_params16,labels_wdbc_MeanShift_params18,labels_wdbc_MeanShift_params3,labels_wdbc_MeanShift_params4,labels_wdbc_MeanShift_params5,labels_wdbc_MeanShift_params6,labels_wdbc_MeanShift_params7,labels_wdbc_MeanShift_params8,labels_wdbc_MeanShift_params9
ARI_nn,0.5566529614001888,0.23848147205081258,0.4101543355717011,0.39345114642390994,0.2275967001799305,0.5594969235585027,0.22755442154049074,0.23848147205081258,0.10551781924336177,0.43241547482142084,0.3673327535918132,0.557885358521193,0.5671606558135989,0.23466037379062132,0.557885358521193,0.5671606558135989
