,labels_ring_noisy_DBSCAN_params1,labels_ring_noisy_DBSCAN_params11,labels_ring_noisy_DBSCAN_params12,labels_ring_noisy_DBSCAN_params16,labels_ring_noisy_DBSCAN_params17,labels_ring_noisy_DBSCAN_params18,labels_ring_noisy_DBSCAN_params2,labels_ring_noisy_DBSCAN_params21,labels_ring_noisy_DBSCAN_params22,labels_ring_noisy_DBSCAN_params23,labels_ring_noisy_DBSCAN_params24,labels_ring_noisy_DBSCAN_params26,labels_ring_noisy_DBSCAN_params27,labels_ring_noisy_DBSCAN_params28,labels_ring_noisy_DBSCAN_params29,labels_ring_noisy_DBSCAN_params34,labels_ring_noisy_DBSCAN_params35,labels_ring_noisy_DBSCAN_params6,labels_ring_noisy_DBSCAN_params7,labels_ring_noisy_DBSCAN_params8
ARI_nn,0.004300282544708599,0.5414398919000262,0.5638883810821608,0.9980099562409722,0.9980099562409722,0.9980099562409722,0.0,0.9862223132564105,0.9862223132564105,0.9862223132564105,0.988169463768779,0.9652935006743927,0.9671684393040523,0.9709192459847901,0.9728057814969432,0.946774242788136,0.5835841509646282,0.6013806124063646,0.09577294939638274,0.0
