,labels_wingnut_DBSCAN_params11,labels_wingnut_DBSCAN_params16,labels_wingnut_DBSCAN_params17,labels_wingnut_DBSCAN_params18,labels_wingnut_DBSCAN_params21,labels_wingnut_DBSCAN_params22,labels_wingnut_DBSCAN_params23,labels_wingnut_DBSCAN_params26,labels_wingnut_DBSCAN_params27,labels_wingnut_DBSCAN_params28,labels_wingnut_DBSCAN_params29,labels_wingnut_DBSCAN_params34,labels_wingnut_DBSCAN_params35,labels_wingnut_DBSCAN_params40,labels_wingnut_DBSCAN_params6
BARI_nn,0.004159231825825749,0.037969500316412504,0.05348517225240359,1.0,0.6904111313773003,0.7453625333542053,0.34820338653158717,0.7167681968229307,0.7682212522865443,1.0,0.5100788735005255,0.9629656664245688,1.0,0.9206906631149055,1.0
