,labels_a3_HDBSCAN_params1,labels_a3_HDBSCAN_params10,labels_a3_HDBSCAN_params11,labels_a3_HDBSCAN_params12,labels_a3_HDBSCAN_params13,labels_a3_HDBSCAN_params14,labels_a3_HDBSCAN_params15,labels_a3_HDBSCAN_params16,labels_a3_HDBSCAN_params17,labels_a3_HDBSCAN_params18,labels_a3_HDBSCAN_params19,labels_a3_HDBSCAN_params2,labels_a3_HDBSCAN_params20,labels_a3_HDBSCAN_params21,labels_a3_HDBSCAN_params22,labels_a3_HDBSCAN_params23,labels_a3_HDBSCAN_params24,labels_a3_HDBSCAN_params25,labels_a3_HDBSCAN_params26,labels_a3_HDBSCAN_params27,labels_a3_HDBSCAN_params28,labels_a3_HDBSCAN_params29,labels_a3_HDBSCAN_params3,labels_a3_HDBSCAN_params30,labels_a3_HDBSCAN_params31,labels_a3_HDBSCAN_params32,labels_a3_HDBSCAN_params33,labels_a3_HDBSCAN_params34,labels_a3_HDBSCAN_params35,labels_a3_HDBSCAN_params36,labels_a3_HDBSCAN_params37,labels_a3_HDBSCAN_params38,labels_a3_HDBSCAN_params39,labels_a3_HDBSCAN_params4,labels_a3_HDBSCAN_params40,labels_a3_HDBSCAN_params41,labels_a3_HDBSCAN_params42,labels_a3_HDBSCAN_params43,labels_a3_HDBSCAN_params44,labels_a3_HDBSCAN_params45,labels_a3_HDBSCAN_params46,labels_a3_HDBSCAN_params47,labels_a3_HDBSCAN_params48,labels_a3_HDBSCAN_params49,labels_a3_HDBSCAN_params5,labels_a3_HDBSCAN_params50,labels_a3_HDBSCAN_params51,labels_a3_HDBSCAN_params52,labels_a3_HDBSCAN_params53,labels_a3_HDBSCAN_params54,labels_a3_HDBSCAN_params55,labels_a3_HDBSCAN_params56,labels_a3_HDBSCAN_params57,labels_a3_HDBSCAN_params58,labels_a3_HDBSCAN_params59,labels_a3_HDBSCAN_params6,labels_a3_HDBSCAN_params60,labels_a3_HDBSCAN_params61,labels_a3_HDBSCAN_params62,labels_a3_HDBSCAN_params63,labels_a3_HDBSCAN_params64,labels_a3_HDBSCAN_params65,labels_a3_HDBSCAN_params66,labels_a3_HDBSCAN_params67,labels_a3_HDBSCAN_params68,labels_a3_HDBSCAN_params69,labels_a3_HDBSCAN_params7,labels_a3_HDBSCAN_params70,labels_a3_HDBSCAN_params71,labels_a3_HDBSCAN_params72,labels_a3_HDBSCAN_params8,labels_a3_HDBSCAN_params9
cSIL,0.8878336332192425,0.7394923439472302,0.7394923439472302,0.7394923439472302,0.9421133615691314,0.9042149189931367,0.7396455847573777,0.7396455847573777,0.7396455847573777,0.7396455847573777,0.90029170385826,0.6716421646534563,0.6716421646534563,0.685691733490243,0.685691733490243,0.685691733490243,0.685691733490243,0.9341772098228229,0.8310332752394831,0.7394923439472302,0.7394923439472302,0.7394923439472302,0.685691733490243,0.7394923439472302,0.9421133615691314,0.9042149189931367,0.7396455847573777,0.7396455847573777,0.7396455847573777,0.7396455847573777,0.9215218152136633,0.6716421646534563,0.685691733490243,0.685691733490243,0.685691733490243,0.685691733490243,0.685691733490243,0.9370842115712729,0.8310332752394831,0.7394923439472302,0.7394923439472302,0.7394923439472302,0.7394923439472302,0.9421133615691314,0.685691733490243,0.9042149189931367,0.7396455847573777,0.7396455847573777,0.7396455847573777,0.7396455847573777,0.9224505657819266,0.6716421646534563,0.685691733490243,0.685691733490243,0.685691733490243,0.685691733490243,0.685691733490243,0.9370842115712729,0.8310332752394831,0.7394923439472302,0.7394923439472302,0.7394923439472302,0.7394923439472302,0.9421133615691314,0.9042149189931367,0.7396455847573777,0.9370842115712729,0.7396455847573777,0.7396455847573777,0.7396455847573777,0.8310332752394831,0.7394923439472302
GD43,0.4599878502256151,0.9310222437049736,0.9310222437049736,0.9310222437049736,4.397595362505438,3.142356190197656,0.9313539003091446,0.9313539003091446,0.9313539003091446,0.9313539003091446,1.7802945219458104,0.38243830148899377,0.38243830148899377,0.9179181646816756,0.9179181646816756,0.9179181646816756,0.9179181646816756,1.9167987459944769,0.6964689104187559,0.9310222437049736,0.9310222437049736,0.9310222437049736,0.9179181646816756,0.9310222437049736,4.397595362505438,3.142356190197656,0.9313539003091446,0.9313539003091446,0.9313539003091446,0.9313539003091446,1.7802945219458104,0.38243830148899377,0.9179181646816756,0.9179181646816756,0.9179181646816756,0.9179181646816756,0.9179181646816756,4.4206786960320335,0.6964689104187559,0.9310222437049736,0.9310222437049736,0.9310222437049736,0.9310222437049736,4.397595362505438,0.9179181646816756,3.142356190197656,0.9313539003091446,0.9313539003091446,0.9313539003091446,0.9313539003091446,2.9024786295278346,0.38243830148899377,0.9179181646816756,0.9179181646816756,0.9179181646816756,0.9179181646816756,0.9179181646816756,4.4206786960320335,0.6964689104187559,0.9310222437049736,0.9310222437049736,0.9310222437049736,0.9310222437049736,4.397595362505438,3.142356190197656,0.9313539003091446,4.4206786960320335,0.9313539003091446,0.9313539003091446,0.9313539003091446,0.6964689104187559,0.9310222437049736
GD53,0.0011367534794497532,0.4537153872072281,0.4537153872072281,0.4537153872072281,0.042566715377015736,0.03364539815406619,0.4538490761321544,0.4538490761321544,0.4538490761321544,0.4538490761321544,0.009123201132234547,0.006421889043721775,0.006421889043721775,0.4235326269418932,0.4235326269418932,0.4235326269418932,0.4235326269418932,0.0224684377847131,0.008571828590077797,0.4537153872072281,0.4537153872072281,0.4537153872072281,0.4235326269418932,0.4537153872072281,0.042566715377015736,0.03364539815406619,0.4538490761321544,0.4538490761321544,0.4538490761321544,0.4538490761321544,0.01522326175818399,0.006421889043721775,0.4235326269418932,0.4235326269418932,0.4235326269418932,0.4235326269418932,0.4235326269418932,0.04681778742402088,0.008571828590077797,0.4537153872072281,0.4537153872072281,0.4537153872072281,0.4537153872072281,0.042566715377015736,0.4235326269418932,0.03364539815406619,0.4538490761321544,0.4538490761321544,0.4538490761321544,0.4538490761321544,0.037099452441329804,0.006421889043721775,0.4235326269418932,0.4235326269418932,0.4235326269418932,0.4235326269418932,0.4235326269418932,0.04681778742402088,0.008571828590077797,0.4537153872072281,0.4537153872072281,0.4537153872072281,0.4537153872072281,0.042566715377015736,0.03364539815406619,0.4538490761321544,0.04681778742402088,0.4538490761321544,0.4538490761321544,0.4538490761321544,0.008571828590077797,0.4537153872072281
PS,-40.25971763920311,1.0746624180695588,1.0746624180695588,1.0746624180695588,-27.278329934961402,-15.526904249832647,1.0742308169483645,1.0742308169483645,1.0742308169483645,1.0742308169483645,-30.382918998329462,-3.40739739284956,-3.40739739284956,1.3533724383132042,1.3533724383132042,1.3533724383132042,1.3533724383132042,-27.939105256691416,-9.974497497928068,1.0746624180695588,1.0746624180695588,1.0746624180695588,1.3533724383132042,1.0746624180695588,-27.278329934961402,-15.526904249832647,1.0742308169483645,1.0742308169483645,1.0742308169483645,1.0742308169483645,-26.230094663005204,-3.40739739284956,1.3533724383132042,1.3533724383132042,1.3533724383132042,1.3533724383132042,1.3533724383132042,-26.818109261150553,-9.974497497928068,1.0746624180695588,1.0746624180695588,1.0746624180695588,1.0746624180695588,-27.278329934961402,1.3533724383132042,-15.526904249832647,1.0742308169483645,1.0742308169483645,1.0742308169483645,1.0742308169483645,-24.09696112047248,-3.40739739284956,1.3533724383132042,1.3533724383132042,1.3533724383132042,1.3533724383132042,1.3533724383132042,-26.818109261150553,-9.974497497928068,1.0746624180695588,1.0746624180695588,1.0746624180695588,1.0746624180695588,-27.278329934961402,-15.526904249832647,1.0742308169483645,-26.818109261150553,1.0742308169483645,1.0742308169483645,1.0742308169483645,-9.974497497928068,1.0746624180695588
rCIP,147.74348690502563,0.055872770596989994,0.055872770596989994,0.055872770596989994,0.7792425205357659,2.285541651312256,0.055987887610350215,0.055987887610350215,0.055987887610350215,0.055987887610350215,50.09767894675667,2.612299390076376,2.612299390076376,0.06315835649931786,0.06315835649931786,0.06315835649931786,0.06315835649931786,5.223245038704441,2.6672903916041557,0.055872770596989994,0.055872770596989994,0.055872770596989994,0.06315835649931786,0.055872770596989994,0.7792425205357659,2.285541651312256,0.055987887610350215,0.055987887610350215,0.055987887610350215,0.055987887610350215,12.890016772424051,2.612299390076376,0.06315835649931786,0.06315835649931786,0.06315835649931786,0.06315835649931786,0.06315835649931786,1.2431144084692602,2.6672903916041557,0.055872770596989994,0.055872770596989994,0.055872770596989994,0.055872770596989994,0.7792425205357659,0.06315835649931786,2.285541651312256,0.055987887610350215,0.055987887610350215,0.055987887610350215,0.055987887610350215,12.386759692589708,2.612299390076376,0.06315835649931786,0.06315835649931786,0.06315835649931786,0.06315835649931786,0.06315835649931786,1.2431144084692602,2.6672903916041557,0.055872770596989994,0.055872770596989994,0.055872770596989994,0.055872770596989994,0.7792425205357659,2.285541651312256,0.055987887610350215,1.2431144084692602,0.055987887610350215,0.055987887610350215,0.055987887610350215,2.6672903916041557,0.055872770596989994
WB,0.8454155332352392,10.363201427428475,10.363201427428475,10.363201427428475,0.3355929533890047,0.6983572426078012,10.393187863728732,10.393187863728732,10.393187863728732,10.393187863728732,0.3276754506058465,3.504011630071397,3.504011630071397,4.895990353159797,4.895990353159797,4.895990353159797,4.895990353159797,0.35545863052938875,2.023656331108866,10.363201427428475,10.363201427428475,10.363201427428475,4.895990353159797,10.363201427428475,0.3355929533890047,0.6983572426078012,10.393187863728732,10.393187863728732,10.393187863728732,10.393187863728732,0.2829590636091214,3.504011630071397,4.895990353159797,4.895990353159797,4.895990353159797,4.895990353159797,4.895990353159797,0.3502836379091414,2.023656331108866,10.363201427428475,10.363201427428475,10.363201427428475,10.363201427428475,0.3355929533890047,4.895990353159797,0.6983572426078012,10.393187863728732,10.393187863728732,10.393187863728732,10.393187863728732,0.27538174939033555,3.504011630071397,4.895990353159797,4.895990353159797,4.895990353159797,4.895990353159797,4.895990353159797,0.3502836379091414,2.023656331108866,10.363201427428475,10.363201427428475,10.363201427428475,10.363201427428475,0.3355929533890047,0.6983572426078012,10.393187863728732,0.3502836379091414,10.393187863728732,10.393187863728732,10.393187863728732,2.023656331108866,10.363201427428475
XB,8.764145732809986,0.46695691082767016,0.46695691082767016,0.46695691082767016,0.1430977649694856,0.27745671835037367,0.466854518383505,0.466854518383505,0.466854518383505,0.466854518383505,1.8405137352297272,2.4859573625019995,2.4859573625019995,0.49413700690148277,0.49413700690148277,0.49413700690148277,0.49413700690148277,0.7824314452851111,1.0242490666244466,0.46695691082767016,0.46695691082767016,0.46695691082767016,0.49413700690148277,0.46695691082767016,0.1430977649694856,0.27745671835037367,0.466854518383505,0.466854518383505,0.466854518383505,0.466854518383505,1.7060834491604264,2.4859573625019995,0.49413700690148277,0.49413700690148277,0.49413700690148277,0.49413700690148277,0.49413700690148277,0.14716133372609755,1.0242490666244466,0.46695691082767016,0.46695691082767016,0.46695691082767016,0.46695691082767016,0.1430977649694856,0.49413700690148277,0.27745671835037367,0.466854518383505,0.466854518383505,0.466854518383505,0.466854518383505,0.6453785350072672,2.4859573625019995,0.49413700690148277,0.49413700690148277,0.49413700690148277,0.49413700690148277,0.49413700690148277,0.14716133372609755,1.0242490666244466,0.46695691082767016,0.46695691082767016,0.46695691082767016,0.46695691082767016,0.1430977649694856,0.27745671835037367,0.466854518383505,0.14716133372609755,0.466854518383505,0.466854518383505,0.466854518383505,1.0242490666244466,0.46695691082767016
SSE,63.88931585598492,3783.420854548749,3783.420854548749,3783.420854548749,28.18481356593509,91.83225594631833,3781.750235423442,3781.750235423442,3781.750235423442,3781.750235423442,23.438200356733013,1173.7291806693884,1173.7291806693884,3223.131985123267,3223.131985123267,3223.131985123267,3223.131985123267,30.524756641189093,449.3175309333603,3783.420854548749,3783.420854548749,3783.420854548749,3223.131985123267,3783.420854548749,28.18481356593509,91.83225594631833,3781.750235423442,3781.750235423442,3781.750235423442,3781.750235423442,21.742630247807945,1173.7291806693884,3223.131985123267,3223.131985123267,3223.131985123267,3223.131985123267,3223.131985123267,30.763512831886892,449.3175309333603,3783.420854548749,3783.420854548749,3783.420854548749,3783.420854548749,28.18481356593509,3223.131985123267,91.83225594631833,3781.750235423442,3781.750235423442,3781.750235423442,3781.750235423442,22.025884019149053,1173.7291806693884,3223.131985123267,3223.131985123267,3223.131985123267,3223.131985123267,3223.131985123267,30.763512831886892,449.3175309333603,3783.420854548749,3783.420854548749,3783.420854548749,3783.420854548749,28.18481356593509,91.83225594631833,3781.750235423442,30.763512831886892,3781.750235423442,3781.750235423442,3781.750235423442,449.3175309333603,3783.420854548749
RS,0.6540342704540117,0.006356995261089058,0.006356995261089058,0.006356995261089058,0.7551554126853691,0.562739682933198,0.0067022551047614485,0.0067022551047614485,0.0067022551047614485,0.0067022551047614485,0.7500945473292953,-0.21315623540080386,-0.21315623540080386,-0.2194632763687153,-0.2194632763687153,-0.2194632763687153,-0.2194632763687153,0.7405699063116304,0.21392149714868353,0.006356995261089058,0.006356995261089058,0.006356995261089058,-0.2194632763687153,0.006356995261089058,0.7551554126853691,0.562739682933198,0.0067022551047614485,0.0067022551047614485,0.0067022551047614485,0.0067022551047614485,0.7565613184802545,-0.21315623540080386,-0.2194632763687153,-0.2194632763687153,-0.2194632763687153,-0.2194632763687153,-0.2194632763687153,0.7368526381102019,0.21392149714868353,0.006356995261089058,0.006356995261089058,0.006356995261089058,0.006356995261089058,0.7551554126853691,-0.2194632763687153,0.562739682933198,0.0067022551047614485,0.0067022551047614485,0.0067022551047614485,0.0067022551047614485,0.7524736543692795,-0.21315623540080386,-0.2194632763687153,-0.2194632763687153,-0.2194632763687153,-0.2194632763687153,-0.2194632763687153,0.7368526381102019,0.21392149714868353,0.006356995261089058,0.006356995261089058,0.006356995261089058,0.006356995261089058,0.7551554126853691,0.562739682933198,0.0067022551047614485,0.7368526381102019,0.0067022551047614485,0.0067022551047614485,0.0067022551047614485,0.21392149714868353,0.006356995261089058
DH,0.0012049818992188816,0.49514731824924363,0.49514731824924363,0.49514731824924363,0.001511512693582477,0.0033185906469080425,0.49477659976672356,0.49477659976672356,0.49477659976672356,0.49477659976672356,0.0011384233549346736,0.030124450078570706,0.030124450078570706,0.6230807066404283,0.6230807066404283,0.6230807066404283,0.6230807066404283,0.0015198650140193287,0.009586431262741437,0.49514731824924363,0.49514731824924363,0.49514731824924363,0.6230807066404283,0.49514731824924363,0.001511512693582477,0.0033185906469080425,0.49477659976672356,0.49477659976672356,0.49477659976672356,0.49477659976672356,0.0012599346219927085,0.030124450078570706,0.6230807066404283,0.6230807066404283,0.6230807066404283,0.6230807066404283,0.6230807066404283,0.001574148643029931,0.009586431262741437,0.49514731824924363,0.49514731824924363,0.49514731824924363,0.49514731824924363,0.001511512693582477,0.6230807066404283,0.0033185906469080425,0.49477659976672356,0.49477659976672356,0.49477659976672356,0.49477659976672356,0.0013463595589492446,0.030124450078570706,0.6230807066404283,0.6230807066404283,0.6230807066404283,0.6230807066404283,0.6230807066404283,0.001574148643029931,0.009586431262741437,0.49514731824924363,0.49514731824924363,0.49514731824924363,0.49514731824924363,0.001511512693582477,0.0033185906469080425,0.49477659976672356,0.001574148643029931,0.49477659976672356,0.49477659976672356,0.49477659976672356,0.009586431262741437,0.49514731824924363
