,labels_parabolic_SpectralClustering_params1,labels_parabolic_SpectralClustering_params10,labels_parabolic_SpectralClustering_params11,labels_parabolic_SpectralClustering_params12,labels_parabolic_SpectralClustering_params13,labels_parabolic_SpectralClustering_params14,labels_parabolic_SpectralClustering_params15,labels_parabolic_SpectralClustering_params16,labels_parabolic_SpectralClustering_params17,labels_parabolic_SpectralClustering_params18,labels_parabolic_SpectralClustering_params19,labels_parabolic_SpectralClustering_params2,labels_parabolic_SpectralClustering_params20,labels_parabolic_SpectralClustering_params21,labels_parabolic_SpectralClustering_params22,labels_parabolic_SpectralClustering_params23,labels_parabolic_SpectralClustering_params24,labels_parabolic_SpectralClustering_params25,labels_parabolic_SpectralClustering_params26,labels_parabolic_SpectralClustering_params27,labels_parabolic_SpectralClustering_params28,labels_parabolic_SpectralClustering_params29,labels_parabolic_SpectralClustering_params3,labels_parabolic_SpectralClustering_params30,labels_parabolic_SpectralClustering_params31,labels_parabolic_SpectralClustering_params32,labels_parabolic_SpectralClustering_params33,labels_parabolic_SpectralClustering_params34,labels_parabolic_SpectralClustering_params35,labels_parabolic_SpectralClustering_params36,labels_parabolic_SpectralClustering_params4,labels_parabolic_SpectralClustering_params5,labels_parabolic_SpectralClustering_params6,labels_parabolic_SpectralClustering_params7,labels_parabolic_SpectralClustering_params8,labels_parabolic_SpectralClustering_params9
VMI,0.5478452696645358,0.4797218163974753,0.4797218163974753,0.4797218163974753,0.4761620179173127,0.3251003215444591,0.44070692531434447,0.4451287742705231,0.40565306938961676,0.4127367861001675,0.35276374540831706,0.5478452696645358,0.27657811878448046,0.35276374540831706,0.27657811878448046,0.35276374540831706,0.27657811878448046,0.42966292022741526,0.4243022671987214,0.42513243874109696,0.4175339410740454,0.4281638841668268,0.5237220841104456,0.4193887064254873,0.30397068709219244,0.30363127859827865,0.30397068709219244,0.30363127859827865,0.30397068709219244,0.30363127859827865,0.5266544074885877,0.5156152196800458,0.5156152196800458,0.4797218163974753,0.4797218163974753,0.4797218163974753
