,labels_mk1_DBSCAN_params11,labels_mk1_DBSCAN_params16,labels_mk1_DBSCAN_params17,labels_mk1_DBSCAN_params21,labels_mk1_DBSCAN_params22,labels_mk1_DBSCAN_params23,labels_mk1_DBSCAN_params26,labels_mk1_DBSCAN_params27,labels_mk1_DBSCAN_params28,labels_mk1_DBSCAN_params31,labels_mk1_DBSCAN_params32,labels_mk1_DBSCAN_params33,labels_mk1_DBSCAN_params34,labels_mk1_DBSCAN_params36,labels_mk1_DBSCAN_params37,labels_mk1_DBSCAN_params38,labels_mk1_DBSCAN_params39,labels_mk1_DBSCAN_params41,labels_mk1_DBSCAN_params42,labels_mk1_DBSCAN_params43,labels_mk1_DBSCAN_params44,labels_mk1_DBSCAN_params45,labels_mk1_DBSCAN_params46,labels_mk1_DBSCAN_params47,labels_mk1_DBSCAN_params48,labels_mk1_DBSCAN_params49,labels_mk1_DBSCAN_params50
ARI,0.0022995427906003386,0.06242578588115641,0.025881515033366036,0.5086077370415069,0.19594412023505273,0.031933909527284414,0.8266059138414479,0.7025722262117422,0.1672989611831452,0.940944326460591,0.9191939574505126,0.8534329896744725,0.3710372574490935,0.5600989523540721,0.5587890668243828,0.949623195444512,0.881446819906643,0.5600989523540721,0.5600989523540721,0.5587890668243828,0.9647263035803977,0.5653111242675547,0.5648990540491277,0.5648990540491277,0.5648990540491277,0.5648990540491277,0.9079178582057685
