,labels_fuzzyx_MeanShift_params1,labels_fuzzyx_MeanShift_params10,labels_fuzzyx_MeanShift_params11,labels_fuzzyx_MeanShift_params12,labels_fuzzyx_MeanShift_params13,labels_fuzzyx_MeanShift_params14,labels_fuzzyx_MeanShift_params15,labels_fuzzyx_MeanShift_params16,labels_fuzzyx_MeanShift_params2,labels_fuzzyx_MeanShift_params3,labels_fuzzyx_MeanShift_params4,labels_fuzzyx_MeanShift_params5,labels_fuzzyx_MeanShift_params6,labels_fuzzyx_MeanShift_params7,labels_fuzzyx_MeanShift_params8,labels_fuzzyx_MeanShift_params9
FMI,0.5861681121136917,0.684782790000595,0.6759055615730994,0.6978511968057848,0.7558472286268815,0.7462249624249254,0.6759055615730994,0.684782790000595,0.5828075650104787,0.7419995228485707,0.7338827684492845,0.7553393943586088,0.71626293229804,0.7558472286268815,0.7462249624249254,0.6759055615730994
