,labels_d31_DBSCAN_params13,labels_d31_DBSCAN_params14,labels_d31_DBSCAN_params15,labels_d31_DBSCAN_params17,labels_d31_DBSCAN_params18,labels_d31_DBSCAN_params19,labels_d31_DBSCAN_params20,labels_d31_DBSCAN_params21,labels_d31_DBSCAN_params22,labels_d31_DBSCAN_params23,labels_d31_DBSCAN_params24,labels_d31_DBSCAN_params25,labels_d31_DBSCAN_params26,labels_d31_DBSCAN_params27,labels_d31_DBSCAN_params28,labels_d31_DBSCAN_params9
ARI,0.04743391286059837,0.0015257478835969459,0.0001750360504739568,0.3196933445670223,0.5926655066513152,0.7008144542512977,0.48799254792823654,0.004391886373652117,0.09638521091179207,0.10840699460753193,0.108425078438026,0.004386985277011532,0.004386985277011532,0.004386985277011532,0.004386985277011532,0.00040045965246432447
