,labels_ring_noisy_DBSCAN_params1,labels_ring_noisy_DBSCAN_params11,labels_ring_noisy_DBSCAN_params12,labels_ring_noisy_DBSCAN_params16,labels_ring_noisy_DBSCAN_params17,labels_ring_noisy_DBSCAN_params18,labels_ring_noisy_DBSCAN_params2,labels_ring_noisy_DBSCAN_params21,labels_ring_noisy_DBSCAN_params22,labels_ring_noisy_DBSCAN_params23,labels_ring_noisy_DBSCAN_params24,labels_ring_noisy_DBSCAN_params26,labels_ring_noisy_DBSCAN_params27,labels_ring_noisy_DBSCAN_params28,labels_ring_noisy_DBSCAN_params29,labels_ring_noisy_DBSCAN_params34,labels_ring_noisy_DBSCAN_params35,labels_ring_noisy_DBSCAN_params6,labels_ring_noisy_DBSCAN_params7,labels_ring_noisy_DBSCAN_params8
VMI,0.21637748048595695,0.49147477299675524,0.4584318132691739,0.9931669956323417,0.9931669956323417,0.9931669956323417,0.1182489727051898,0.9644088839149778,0.9644088839149778,0.9644088839149778,0.9681564204790926,0.9274546927155566,0.934836670436338,0.9398837784164357,0.9425443495684768,0.9022405812846175,0.5939195678470485,0.42052109723919995,0.49308939348278724,0.265733540403318
