,labels_twodiamonds_MeanShift_params1,labels_twodiamonds_MeanShift_params10,labels_twodiamonds_MeanShift_params11,labels_twodiamonds_MeanShift_params12,labels_twodiamonds_MeanShift_params13,labels_twodiamonds_MeanShift_params14,labels_twodiamonds_MeanShift_params15,labels_twodiamonds_MeanShift_params16,labels_twodiamonds_MeanShift_params17,labels_twodiamonds_MeanShift_params18,labels_twodiamonds_MeanShift_params19,labels_twodiamonds_MeanShift_params2,labels_twodiamonds_MeanShift_params20,labels_twodiamonds_MeanShift_params21,labels_twodiamonds_MeanShift_params22,labels_twodiamonds_MeanShift_params23,labels_twodiamonds_MeanShift_params24,labels_twodiamonds_MeanShift_params25,labels_twodiamonds_MeanShift_params26,labels_twodiamonds_MeanShift_params27,labels_twodiamonds_MeanShift_params28,labels_twodiamonds_MeanShift_params29,labels_twodiamonds_MeanShift_params3,labels_twodiamonds_MeanShift_params4,labels_twodiamonds_MeanShift_params5,labels_twodiamonds_MeanShift_params6,labels_twodiamonds_MeanShift_params7,labels_twodiamonds_MeanShift_params8,labels_twodiamonds_MeanShift_params9
VMI,0.3979280477118996,0.6490527160432585,0.9873917844185746,0.9873917844185746,0.5632203869114664,0.6482199692043191,0.6501876192542931,0.6490527160432585,1.0,1.0,1.0,0.382685065415613,1.0,1.0,0.6816744143515602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49448648508883625,0.5020434774777861,0.5884143482187265,0.6483100615924962,0.5632203869114664,0.6482199692043191,0.6501876192542931
