,labels_a1_DBSCAN_params13,labels_a1_DBSCAN_params14,labels_a1_DBSCAN_params15,labels_a1_DBSCAN_params17,labels_a1_DBSCAN_params18,labels_a1_DBSCAN_params19,labels_a1_DBSCAN_params20,labels_a1_DBSCAN_params21,labels_a1_DBSCAN_params22,labels_a1_DBSCAN_params23,labels_a1_DBSCAN_params24,labels_a1_DBSCAN_params9
BARI,0.45903048569848853,0.0005603821031837864,0.00019866438433456153,0.3922308351559155,0.8062413715833696,0.8572097647926548,0.8309227298767276,0.06926140024407076,0.06932181589990159,0.06932181589990159,0.06938212971128047,0.00021719969708980242
