,labels_spiral_DBSCAN_params11,labels_spiral_DBSCAN_params16,labels_spiral_DBSCAN_params17,labels_spiral_DBSCAN_params21,labels_spiral_DBSCAN_params22,labels_spiral_DBSCAN_params23,labels_spiral_DBSCAN_params26,labels_spiral_DBSCAN_params27,labels_spiral_DBSCAN_params28,labels_spiral_DBSCAN_params31,labels_spiral_DBSCAN_params32,labels_spiral_DBSCAN_params33,labels_spiral_DBSCAN_params34,labels_spiral_DBSCAN_params36,labels_spiral_DBSCAN_params37,labels_spiral_DBSCAN_params38,labels_spiral_DBSCAN_params39,labels_spiral_DBSCAN_params41,labels_spiral_DBSCAN_params42,labels_spiral_DBSCAN_params43,labels_spiral_DBSCAN_params44
FMI,0.5041081252991765,0.5618110030833707,0.4794410696935121,0.9967599142191114,0.4636259230413745,0.5213152111786107,1.0,0.6239244864663936,0.4852878152135044,1.0,1.0,0.45921658304499513,0.5130014349995341,1.0,1.0,0.5330784005607373,0.47066238304802,1.0,1.0,0.7057921408346625,0.4588431710710715
