,labels_lsun_SpectralClustering_params1,labels_lsun_SpectralClustering_params10,labels_lsun_SpectralClustering_params11,labels_lsun_SpectralClustering_params12,labels_lsun_SpectralClustering_params13,labels_lsun_SpectralClustering_params14,labels_lsun_SpectralClustering_params15,labels_lsun_SpectralClustering_params16,labels_lsun_SpectralClustering_params17,labels_lsun_SpectralClustering_params18,labels_lsun_SpectralClustering_params19,labels_lsun_SpectralClustering_params2,labels_lsun_SpectralClustering_params20,labels_lsun_SpectralClustering_params21,labels_lsun_SpectralClustering_params22,labels_lsun_SpectralClustering_params23,labels_lsun_SpectralClustering_params24,labels_lsun_SpectralClustering_params25,labels_lsun_SpectralClustering_params26,labels_lsun_SpectralClustering_params27,labels_lsun_SpectralClustering_params28,labels_lsun_SpectralClustering_params29,labels_lsun_SpectralClustering_params3,labels_lsun_SpectralClustering_params30,labels_lsun_SpectralClustering_params31,labels_lsun_SpectralClustering_params32,labels_lsun_SpectralClustering_params33,labels_lsun_SpectralClustering_params34,labels_lsun_SpectralClustering_params35,labels_lsun_SpectralClustering_params36,labels_lsun_SpectralClustering_params37,labels_lsun_SpectralClustering_params38,labels_lsun_SpectralClustering_params39,labels_lsun_SpectralClustering_params4,labels_lsun_SpectralClustering_params40,labels_lsun_SpectralClustering_params41,labels_lsun_SpectralClustering_params42,labels_lsun_SpectralClustering_params43,labels_lsun_SpectralClustering_params44,labels_lsun_SpectralClustering_params45,labels_lsun_SpectralClustering_params46,labels_lsun_SpectralClustering_params47,labels_lsun_SpectralClustering_params48,labels_lsun_SpectralClustering_params5,labels_lsun_SpectralClustering_params6,labels_lsun_SpectralClustering_params7,labels_lsun_SpectralClustering_params8,labels_lsun_SpectralClustering_params9
AMI,0.7010761923370552,0.42935670757156486,0.41175081974754635,0.42935670757156486,0.6491763136096511,0.6549576900712745,1.0,0.6676692605158157,1.0,1.0,0.5224140235185714,0.7010761923370552,0.517413940557604,0.5224140235185714,0.517413940557604,0.5224140235185714,0.517413940557604,0.6268818750759153,0.6065560033646155,0.9238809656759382,0.6730795250499312,0.8324414523421397,0.7010761923370552,0.8591476712771314,0.6958423845557878,0.7169157812608768,0.6958423845557878,0.7169157812608768,0.6958423845557878,0.7169157812608768,0.6172085654866917,0.5786325980890844,0.8028862702541335,0.7994179550826978,0.8017239150259734,0.7591664575114775,0.7651564848518395,0.5924785099509813,0.6212703727233758,0.5924785099509813,0.6212703727233758,0.5924785099509813,0.6212703727233758,0.7010761923370552,0.7010761923370552,0.41175081974754635,0.42935670757156486,0.41175081974754635
