,labels_trajectories_MeanShift_params1,labels_trajectories_MeanShift_params10,labels_trajectories_MeanShift_params11,labels_trajectories_MeanShift_params12,labels_trajectories_MeanShift_params13,labels_trajectories_MeanShift_params14,labels_trajectories_MeanShift_params15,labels_trajectories_MeanShift_params16,labels_trajectories_MeanShift_params17,labels_trajectories_MeanShift_params18,labels_trajectories_MeanShift_params19,labels_trajectories_MeanShift_params2,labels_trajectories_MeanShift_params20,labels_trajectories_MeanShift_params27,labels_trajectories_MeanShift_params28,labels_trajectories_MeanShift_params29,labels_trajectories_MeanShift_params3,labels_trajectories_MeanShift_params30,labels_trajectories_MeanShift_params4,labels_trajectories_MeanShift_params5,labels_trajectories_MeanShift_params6,labels_trajectories_MeanShift_params7,labels_trajectories_MeanShift_params8,labels_trajectories_MeanShift_params9
VMI,0.7439103356588656,0.9335787795558017,0.9367765738979418,0.9367519449955898,0.932294214407699,0.932294214407699,0.9335787795558017,0.9335787795558017,0.9835109650067053,0.9835109650067053,0.981693631673461,0.7442362742435196,0.9821496845516483,0.9835109650067053,0.9838101799087731,0.9993634796217189,0.9135993584480822,0.762912652771752,0.9126024067141694,0.9326131797328926,0.9322933282694664,0.932294214407699,0.932294214407699,0.9335787795558017
