,labels_wingnut_SpectralClustering_params1,labels_wingnut_SpectralClustering_params10,labels_wingnut_SpectralClustering_params11,labels_wingnut_SpectralClustering_params12,labels_wingnut_SpectralClustering_params13,labels_wingnut_SpectralClustering_params14,labels_wingnut_SpectralClustering_params15,labels_wingnut_SpectralClustering_params16,labels_wingnut_SpectralClustering_params17,labels_wingnut_SpectralClustering_params18,labels_wingnut_SpectralClustering_params19,labels_wingnut_SpectralClustering_params2,labels_wingnut_SpectralClustering_params20,labels_wingnut_SpectralClustering_params21,labels_wingnut_SpectralClustering_params22,labels_wingnut_SpectralClustering_params23,labels_wingnut_SpectralClustering_params24,labels_wingnut_SpectralClustering_params25,labels_wingnut_SpectralClustering_params26,labels_wingnut_SpectralClustering_params27,labels_wingnut_SpectralClustering_params28,labels_wingnut_SpectralClustering_params29,labels_wingnut_SpectralClustering_params3,labels_wingnut_SpectralClustering_params30,labels_wingnut_SpectralClustering_params31,labels_wingnut_SpectralClustering_params32,labels_wingnut_SpectralClustering_params33,labels_wingnut_SpectralClustering_params34,labels_wingnut_SpectralClustering_params35,labels_wingnut_SpectralClustering_params36,labels_wingnut_SpectralClustering_params4,labels_wingnut_SpectralClustering_params5,labels_wingnut_SpectralClustering_params6,labels_wingnut_SpectralClustering_params7,labels_wingnut_SpectralClustering_params8,labels_wingnut_SpectralClustering_params9
VMI,1.0,0.31972424415101264,0.31972424415101264,0.31972424415101264,0.7856343519918287,0.4726771390893763,0.5160735597582903,0.5233370547995939,0.512168744632451,0.5308238450049253,0.476535208646043,1.0,0.542501751214599,0.476535208646043,0.542501751214599,0.476535208646043,0.542501751214599,0.6684199156164864,0.6682257252378861,0.6667064250238196,0.654317249488363,0.6544017745086161,0.7651755319620511,0.6494794702878357,0.5631418715541752,0.5791281835461517,0.5631418715541752,0.5791281835461517,0.5631418715541752,0.5791281835461517,0.7651755319620508,0.5884571934750829,0.5884571934750829,0.31972424415101264,0.31972424415101264,0.31972424415101264
