,labels_compound_MeanShift_params1,labels_compound_MeanShift_params10,labels_compound_MeanShift_params11,labels_compound_MeanShift_params12,labels_compound_MeanShift_params13,labels_compound_MeanShift_params14,labels_compound_MeanShift_params15,labels_compound_MeanShift_params16,labels_compound_MeanShift_params17,labels_compound_MeanShift_params18,labels_compound_MeanShift_params19,labels_compound_MeanShift_params2,labels_compound_MeanShift_params20,labels_compound_MeanShift_params21,labels_compound_MeanShift_params22,labels_compound_MeanShift_params23,labels_compound_MeanShift_params24,labels_compound_MeanShift_params25,labels_compound_MeanShift_params26,labels_compound_MeanShift_params27,labels_compound_MeanShift_params29,labels_compound_MeanShift_params3,labels_compound_MeanShift_params4,labels_compound_MeanShift_params5,labels_compound_MeanShift_params6,labels_compound_MeanShift_params7,labels_compound_MeanShift_params8,labels_compound_MeanShift_params9
VMI,0.6423457368329448,0.7221160310380317,0.8000798475238837,0.792848270698368,0.761732408601384,0.7187670161746894,0.8000798475238837,0.7221160310380317,0.7692713054212201,0.7692713054212201,0.7692713054212201,0.6450385621522557,0.7692713054212201,0.7736000750480406,0.7736000750480406,0.7692713054212201,0.7692713054212201,0.7736000750480406,0.7736000750480406,0.4924029997456652,0.4925534723104938,0.7607625750363534,0.7723727564092308,0.6888920600682591,0.738406225460661,0.761732408601384,0.7187670161746894,0.8000798475238837
