,labels_jain_DBSCAN_params11,labels_jain_DBSCAN_params16,labels_jain_DBSCAN_params17,labels_jain_DBSCAN_params21,labels_jain_DBSCAN_params22,labels_jain_DBSCAN_params23,labels_jain_DBSCAN_params26,labels_jain_DBSCAN_params27,labels_jain_DBSCAN_params28,labels_jain_DBSCAN_params29,labels_jain_DBSCAN_params31,labels_jain_DBSCAN_params32,labels_jain_DBSCAN_params33
AMI,0.02079170352490127,0.2717630458153676,0.19968607213600928,0.5543215149555029,0.7157209395189559,0.22738197582435127,0.675185725254208,0.743471289597531,0.8721933705699623,0.09813335772335777,0.9276136226288147,0.905140444406126,0.8165213085501531
