,labels_pathbased_DBSCAN_params16,labels_pathbased_DBSCAN_params17,labels_pathbased_DBSCAN_params21,labels_pathbased_DBSCAN_params22,labels_pathbased_DBSCAN_params26,labels_pathbased_DBSCAN_params27,labels_pathbased_DBSCAN_params28,labels_pathbased_DBSCAN_params33,labels_pathbased_DBSCAN_params34,labels_pathbased_DBSCAN_params38,labels_pathbased_DBSCAN_params39,labels_pathbased_DBSCAN_params44,labels_pathbased_DBSCAN_params45,labels_pathbased_DBSCAN_params50
VMI,0.37556416526155034,0.1575739002102385,0.5279233878048445,0.5444184208176366,0.6282092408654752,0.6953212680527117,0.49155053088029993,0.8871393271292454,0.6290033315072459,0.30930825300875614,0.8259631558695708,0.6828090116224584,0.7153138855087098,0.7862084422244976
