,labels_trajectories_KMeans_params1,labels_trajectories_KMeans_params10,labels_trajectories_KMeans_params11,labels_trajectories_KMeans_params12,labels_trajectories_KMeans_params13,labels_trajectories_KMeans_params14,labels_trajectories_KMeans_params15,labels_trajectories_KMeans_params16,labels_trajectories_KMeans_params17,labels_trajectories_KMeans_params18,labels_trajectories_KMeans_params19,labels_trajectories_KMeans_params2,labels_trajectories_KMeans_params20,labels_trajectories_KMeans_params21,labels_trajectories_KMeans_params22,labels_trajectories_KMeans_params23,labels_trajectories_KMeans_params24,labels_trajectories_KMeans_params25,labels_trajectories_KMeans_params26,labels_trajectories_KMeans_params27,labels_trajectories_KMeans_params28,labels_trajectories_KMeans_params29,labels_trajectories_KMeans_params3,labels_trajectories_KMeans_params30,labels_trajectories_KMeans_params31,labels_trajectories_KMeans_params32,labels_trajectories_KMeans_params33,labels_trajectories_KMeans_params34,labels_trajectories_KMeans_params35,labels_trajectories_KMeans_params36,labels_trajectories_KMeans_params37,labels_trajectories_KMeans_params38,labels_trajectories_KMeans_params39,labels_trajectories_KMeans_params4,labels_trajectories_KMeans_params40,labels_trajectories_KMeans_params41,labels_trajectories_KMeans_params42,labels_trajectories_KMeans_params43,labels_trajectories_KMeans_params44,labels_trajectories_KMeans_params45,labels_trajectories_KMeans_params46,labels_trajectories_KMeans_params47,labels_trajectories_KMeans_params48,labels_trajectories_KMeans_params49,labels_trajectories_KMeans_params5,labels_trajectories_KMeans_params50,labels_trajectories_KMeans_params51,labels_trajectories_KMeans_params52,labels_trajectories_KMeans_params53,labels_trajectories_KMeans_params54,labels_trajectories_KMeans_params55,labels_trajectories_KMeans_params56,labels_trajectories_KMeans_params57,labels_trajectories_KMeans_params58,labels_trajectories_KMeans_params59,labels_trajectories_KMeans_params6,labels_trajectories_KMeans_params60,labels_trajectories_KMeans_params61,labels_trajectories_KMeans_params62,labels_trajectories_KMeans_params63,labels_trajectories_KMeans_params64,labels_trajectories_KMeans_params65,labels_trajectories_KMeans_params66,labels_trajectories_KMeans_params67,labels_trajectories_KMeans_params68,labels_trajectories_KMeans_params69,labels_trajectories_KMeans_params7,labels_trajectories_KMeans_params70,labels_trajectories_KMeans_params71,labels_trajectories_KMeans_params72,labels_trajectories_KMeans_params73,labels_trajectories_KMeans_params74,labels_trajectories_KMeans_params75,labels_trajectories_KMeans_params76,labels_trajectories_KMeans_params77,labels_trajectories_KMeans_params78,labels_trajectories_KMeans_params79,labels_trajectories_KMeans_params8,labels_trajectories_KMeans_params80,labels_trajectories_KMeans_params81,labels_trajectories_KMeans_params82,labels_trajectories_KMeans_params83,labels_trajectories_KMeans_params84,labels_trajectories_KMeans_params85,labels_trajectories_KMeans_params86,labels_trajectories_KMeans_params87,labels_trajectories_KMeans_params88,labels_trajectories_KMeans_params89,labels_trajectories_KMeans_params9,labels_trajectories_KMeans_params90
B,0.59425115606193,0.5942481630964748,0.5942477567819293,0.5942477567819293,0.59425115606193,0.59425115606193,0.5942481630964748,0.5942481630964748,0.5942477567819293,0.5942477567819293,0.28040055873422176,0.59425115606193,0.28040055873422176,0.27829683612562034,0.27829683612562034,0.2780941612028437,0.2780941612028437,0.28040055873422176,0.28040055873422176,0.27829683612562034,0.27829683612562034,0.2780941612028437,0.5942481630964748,0.2780941612028437,0.28040055873422176,0.28040055873422176,0.27829683612562034,0.27829683612562034,0.2780941612028437,0.2780941612028437,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.5942481630964748,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.5942477567819293,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.10069092070952373,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.5942477567819293,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.59425115606193,0.06571565474133112,0.06571565474133112,0.06571565474133112,0.06154204385286595,0.06154204385286595,0.06154069754209042,0.06154069754209042,0.06154069754209042,0.06154069754209042,0.06154204385286595,0.59425115606193,0.06154204385286595,0.06154069754209042,0.06154069754209042,0.06154069754209042,0.06154069754209042,0.06154204385286595,0.06154204385286595,0.06154069754209042,0.06154069754209042,0.06154069754209042,0.5942481630964748,0.06154069754209042
BH,1549.907605052048,1549.8992214842124,1549.8981139164243,1549.8981139164243,1549.907605052048,1549.907605052048,1549.8992214842124,1549.8992214842124,1549.8981139164243,1549.8981139164243,570.5706929008289,1549.907605052048,570.5706929008289,568.3276767163798,568.3276767163798,568.3098970315549,568.3098970315549,570.5706929008289,570.5706929008289,568.3276767163798,568.3276767163798,568.3098970315549,1549.8992214842124,568.3098970315549,570.5706929008289,570.5706929008289,568.3276767163798,568.3276767163798,568.3098970315549,568.3098970315549,168.86778457814614,168.86778457814614,168.86778457814614,1549.8992214842124,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,1549.8981139164243,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,168.86778457814614,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,1549.8981139164243,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,89.73038069759835,1549.907605052048,89.73038069759835,89.73038069759835,89.73038069759835,65.87934977964845,65.87934977964845,65.87931999992591,65.87931999992591,65.87931999992591,65.87931999992591,65.87934977964845,1549.907605052048,65.87934977964845,65.87931999992591,65.87931999992591,65.87931999992591,65.87931999992591,65.87934977964845,65.87934977964845,65.87931999992591,65.87931999992591,65.87931999992591,1549.8992214842124,65.87931999992591
D,0.3574619037269729,0.3701592628476559,0.37008263106723005,0.37008263106723005,0.3574619037269729,0.3574619037269729,0.3701592628476559,0.3701592628476559,0.37008263106723005,0.37008263106723005,0.35355632849675,0.3574619037269729,0.35355632849675,0.35082306840535965,0.35082306840535965,0.34971983145347996,0.34971983145347996,0.35355632849675,0.35355632849675,0.35082306840535965,0.35082306840535965,0.34971983145347996,0.3701592628476559,0.34971983145347996,0.35355632849675,0.35355632849675,0.35082306840535965,0.35082306840535965,0.34971983145347996,0.34971983145347996,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3701592628476559,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.37008263106723005,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.3809423921057155,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.37008263106723005,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.3574619037269729,0.30559835492399173,0.30559835492399173,0.30559835492399173,0.14618076264723465,0.14618076264723465,0.1494143555592814,0.1494143555592814,0.1494143555592814,0.1494143555592814,0.14618076264723465,0.3574619037269729,0.14618076264723465,0.1494143555592814,0.1494143555592814,0.1494143555592814,0.1494143555592814,0.14618076264723465,0.14618076264723465,0.1494143555592814,0.1494143555592814,0.1494143555592814,0.3701592628476559,0.1494143555592814
H,0.45805780671812046,0.45804941504803953,0.45804781465113453,0.45804781465113453,0.45805780671812046,0.45805780671812046,0.45804941504803953,0.45804941504803953,0.45804781465113453,0.45804781465113453,0.3863742068466104,0.45805780671812046,0.3863742068466104,0.3990369725605492,0.3990369725605492,0.39899943172010777,0.39899943172010777,0.3863742068466104,0.3863742068466104,0.3990369725605492,0.3990369725605492,0.39899943172010777,0.45804941504803953,0.39899943172010777,0.3863742068466104,0.3863742068466104,0.3990369725605492,0.3990369725605492,0.39899943172010777,0.39899943172010777,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.45804941504803953,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.45804781465113453,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.2918863147887687,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.45804781465113453,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.45805780671812046,0.37564675748793513,0.37564675748793513,0.37564675748793513,0.6551085514715338,0.6551085514715338,0.6551022864762199,0.6551022864762199,0.6551022864762199,0.6551022864762199,0.6551085514715338,0.45805780671812046,0.6551085514715338,0.6551022864762199,0.6551022864762199,0.6551022864762199,0.6551022864762199,0.6551085514715338,0.6551085514715338,0.6551022864762199,0.6551022864762199,0.6551022864762199,0.45804941504803953,0.6551022864762199
DBCV,-0.9880548815700522,-0.9859214829223624,-0.9620590189041485,-0.9620590189041485,-0.9880548815700522,-0.9880548815700522,-0.9859214829223624,-0.9859214829223624,-0.9620590189041485,-0.9620590189041485,-0.9982796491857414,-0.9880548815700522,-0.9982796491857414,-0.995599943008849,-0.995599943008849,-0.9973230843165733,-0.9973230843165733,-0.9982796491857414,-0.9982796491857414,-0.995599943008849,-0.995599943008849,-0.9973230843165733,-0.9859214829223624,-0.9973230843165733,-0.9982796491857414,-0.9982796491857414,-0.995599943008849,-0.995599943008849,-0.9973230843165733,-0.9973230843165733,0.8569918347322839,0.8569918347322839,0.8569918347322839,-0.9859214829223624,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,-0.9620590189041485,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.8569918347322839,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,-0.9620590189041485,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,0.39565967808320485,-0.9880548815700522,0.39565967808320485,0.39565967808320485,0.39565967808320485,-0.48673729948800576,-0.48673729948800576,-0.47765830797928677,-0.47765830797928677,-0.47765830797928677,-0.47765830797928677,-0.48673729948800576,-0.9880548815700522,-0.48673729948800576,-0.47765830797928677,-0.47765830797928677,-0.47765830797928677,-0.47765830797928677,-0.48673729948800576,-0.48673729948800576,-0.47765830797928677,-0.47765830797928677,-0.47765830797928677,-0.9859214829223624,-0.47765830797928677
I,0.5045921174002236,0.504561433696776,0.5045544959096465,0.5045544959096465,0.5045921174002236,0.5045921174002236,0.504561433696776,0.504561433696776,0.5045544959096465,0.5045544959096465,0.6767417001552479,0.5045921174002236,0.6767417001552479,0.673593981464823,0.673593981464823,0.6741743732991075,0.6741743732991075,0.6767417001552479,0.6767417001552479,0.673593981464823,0.673593981464823,0.6741743732991075,0.504561433696776,0.6741743732991075,0.6767417001552479,0.6767417001552479,0.673593981464823,0.673593981464823,0.6741743732991075,0.6741743732991075,1.4613007660425539,1.4613007660425539,1.4613007660425539,0.504561433696776,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,0.5045544959096465,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.4613007660425539,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,0.5045544959096465,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.3499749624333872,0.5045921174002236,1.3499749624333872,1.3499749624333872,1.3499749624333872,1.1161493096044193,1.1161493096044193,1.1161405261088921,1.1161405261088921,1.1161405261088921,1.1161405261088921,1.1161493096044193,0.5045921174002236,1.1161493096044193,1.1161405261088921,1.1161405261088921,1.1161405261088921,1.1161405261088921,1.1161493096044193,1.1161493096044193,1.1161405261088921,1.1161405261088921,1.1161405261088921,0.504561433696776,1.1161405261088921
C,0.13418884373986215,0.13415054753371203,0.13414274923736977,0.13414274923736977,0.13418884373986215,0.13418884373986215,0.13415054753371203,0.13415054753371203,0.13414274923736977,0.13414274923736977,0.09651511253420317,0.13418884373986215,0.09651511253420317,0.09763917535183121,0.09763917535183121,0.09769691588474155,0.09769691588474155,0.09651511253420317,0.09651511253420317,0.09763917535183121,0.09763917535183121,0.09769691588474155,0.13415054753371203,0.09769691588474155,0.09651511253420317,0.09651511253420317,0.09763917535183121,0.09763917535183121,0.09769691588474155,0.09769691588474155,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.13415054753371203,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.13414274923736977,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.02015686045377411,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.13414274923736977,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.13418884373986215,0.013148310014440735,0.013148310014440735,0.013148310014440735,0.027999943847817576,0.027999943847817576,0.0279942024865799,0.0279942024865799,0.0279942024865799,0.0279942024865799,0.027999943847817576,0.13418884373986215,0.027999943847817576,0.0279942024865799,0.0279942024865799,0.0279942024865799,0.0279942024865799,0.027999943847817576,0.027999943847817576,0.0279942024865799,0.0279942024865799,0.0279942024865799,0.13415054753371203,0.0279942024865799
CDbw,0.03748028222123269,0.05537686504732226,0.055508806357128376,0.055508806357128376,0.03748028222123269,0.03748028222123269,0.05537686504732226,0.05537686504732226,0.055508806357128376,0.055508806357128376,0.007434242714868456,0.03748028222123269,0.007434242714868456,0.04770293829204027,0.04770293829204027,0.04757086029406063,0.04757086029406063,0.007434242714868456,0.007434242714868456,0.04770293829204027,0.04770293829204027,0.04757086029406063,0.05537686504732226,0.04757086029406063,0.007434242714868456,0.007434242714868456,0.04770293829204027,0.04770293829204027,0.04757086029406063,0.04757086029406063,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.05537686504732226,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.055508806357128376,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.1515435687566834,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.055508806357128376,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.03748028222123269,0.08547160378892642,0.08547160378892642,0.08547160378892642,0.13166545933015542,0.13166545933015542,0.13178354503045037,0.13178354503045037,0.13178354503045037,0.13178354503045037,0.13166545933015542,0.03748028222123269,0.13166545933015542,0.13178354503045037,0.13178354503045037,0.13178354503045037,0.13178354503045037,0.13166545933015542,0.13166545933015542,0.13178354503045037,0.13178354503045037,0.13178354503045037,0.05537686504732226,0.13178354503045037
VIASCKDE,0.7299586729491706,0.7306295233700616,0.7306360521856797,0.7306360521856797,0.7299586729491706,0.7299586729491706,0.7306295233700616,0.7306295233700616,0.7306360521856797,0.7306360521856797,0.7086625474028806,0.7299586729491706,0.7086625474028806,0.7105781884036841,0.7105781884036841,0.7101597879169409,0.7101597879169409,0.7086625474028806,0.7086625474028806,0.7105781884036841,0.7105781884036841,0.7101597879169409,0.7306295233700616,0.7101597879169409,0.7086625474028806,0.7086625474028806,0.7105781884036841,0.7105781884036841,0.7101597879169409,0.7101597879169409,0.739377591464758,0.739377591464758,0.739377591464758,0.7306295233700616,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.7306360521856797,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.739377591464758,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.7306360521856797,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.739239266771185,0.7299586729491706,0.739239266771185,0.739239266771185,0.739239266771185,0.7309519309688001,0.7309519309688001,0.7310504724647633,0.7310504724647633,0.7310504724647633,0.7310504724647633,0.7309519309688001,0.7299586729491706,0.7309519309688001,0.7310504724647633,0.7310504724647633,0.7310504724647633,0.7310504724647633,0.7309519309688001,0.7309519309688001,0.7310504724647633,0.7310504724647633,0.7310504724647633,0.7306295233700616,0.7310504724647633
COP,0.34334645615984466,0.3432612672894659,0.3432436819610898,0.3432436819610898,0.34334645615984466,0.34334645615984466,0.3432612672894659,0.3432612672894659,0.3432436819610898,0.3432436819610898,0.27612431888541605,0.34334645615984466,0.27612431888541605,0.2760950487398587,0.2760950487398587,0.2762877676922356,0.2762877676922356,0.27612431888541605,0.27612431888541605,0.2760950487398587,0.2760950487398587,0.2762877676922356,0.3432612672894659,0.2762877676922356,0.27612431888541605,0.27612431888541605,0.2760950487398587,0.2760950487398587,0.2762877676922356,0.2762877676922356,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.3432612672894659,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.3432436819610898,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.19919141588111897,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.3432436819610898,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.34334645615984466,0.1802819334261685,0.1802819334261685,0.1802819334261685,0.1755566562232225,0.1755566562232225,0.17558676685182467,0.17558676685182467,0.17558676685182467,0.17558676685182467,0.1755566562232225,0.34334645615984466,0.1755566562232225,0.17558676685182467,0.17558676685182467,0.17558676685182467,0.17558676685182467,0.1755566562232225,0.1755566562232225,0.17558676685182467,0.17558676685182467,0.17558676685182467,0.3432612672894659,0.17558676685182467
Sym,0.0015522695186675859,0.0015034463974714389,0.001502714140742528,0.001502714140742528,0.0015522695186675859,0.0015522695186675859,0.0015034463974714389,0.0015034463974714389,0.001502714140742528,0.001502714140742528,0.0009320652774413706,0.0015522695186675859,0.0009320652774413706,0.0009322993811876735,0.0009322993811876735,0.0009351535388450801,0.0009351535388450801,0.0009320652774413706,0.0009320652774413706,0.0009322993811876735,0.0009322993811876735,0.0009351535388450801,0.0015034463974714389,0.0009351535388450801,0.0009320652774413706,0.0009320652774413706,0.0009322993811876735,0.0009322993811876735,0.0009351535388450801,0.0009351535388450801,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0015034463974714389,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.001502714140742528,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.0050510344667416066,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.001502714140742528,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.0015522695186675859,0.005553338805457073,0.005553338805457073,0.005553338805457073,0.0049850604253636,0.0049850604253636,0.004986498051064087,0.004986498051064087,0.004986498051064087,0.004986498051064087,0.0049850604253636,0.0015522695186675859,0.0049850604253636,0.004986498051064087,0.004986498051064087,0.004986498051064087,0.004986498051064087,0.0049850604253636,0.0049850604253636,0.004986498051064087,0.004986498051064087,0.004986498051064087,0.0015034463974714389,0.004986498051064087
CS,1.4009079407341285,1.400935305886224,1.4009000819909536,1.4009000819909536,1.4009079407341285,1.4009079407341285,1.400935305886224,1.400935305886224,1.4009000819909536,1.4009000819909536,0.9973393234331638,1.4009079407341285,0.9973393234331638,1.0022278201987862,1.0022278201987862,1.0030005703846443,1.0030005703846443,0.9973393234331638,0.9973393234331638,1.0022278201987862,1.0022278201987862,1.0030005703846443,1.400935305886224,1.0030005703846443,0.9973393234331638,0.9973393234331638,1.0022278201987862,1.0022278201987862,1.0030005703846443,1.0030005703846443,0.7932401946581211,0.7932401946581211,0.7932401946581211,1.400935305886224,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,1.4009000819909536,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.7932401946581211,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,1.4009000819909536,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,0.79739674900708,1.4009079407341285,0.79739674900708,0.79739674900708,0.79739674900708,0.9356220766831171,0.9356220766831171,0.9356254035498173,0.9356254035498173,0.9356254035498173,0.9356254035498173,0.9356220766831171,1.4009079407341285,0.9356220766831171,0.9356254035498173,0.9356254035498173,0.9356254035498173,0.9356254035498173,0.9356220766831171,0.9356220766831171,0.9356254035498173,0.9356254035498173,0.9356254035498173,1.400935305886224,0.9356254035498173
SF,0.325697061424869,0.3256869414700271,0.32568472728383324,0.32568472728383324,0.325697061424869,0.325697061424869,0.3256869414700271,0.3256869414700271,0.32568472728383324,0.32568472728383324,0.33269033214121624,0.325697061424869,0.33269033214121624,0.32669831416298367,0.32669831416298367,0.32677606223404587,0.32677606223404587,0.33269033214121624,0.33269033214121624,0.32669831416298367,0.32669831416298367,0.32677606223404587,0.3256869414700271,0.32677606223404587,0.33269033214121624,0.33269033214121624,0.32669831416298367,0.32669831416298367,0.32677606223404587,0.32677606223404587,0.370252056201276,0.370252056201276,0.370252056201276,0.3256869414700271,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.32568472728383324,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.370252056201276,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.32568472728383324,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.325697061424869,0.3517455157842079,0.3517455157842079,0.3517455157842079,0.3326154133486995,0.3326154133486995,0.33261221913287453,0.33261221913287453,0.33261221913287453,0.33261221913287453,0.3326154133486995,0.325697061424869,0.3326154133486995,0.33261221913287453,0.33261221913287453,0.33261221913287453,0.33261221913287453,0.3326154133486995,0.3326154133486995,0.33261221913287453,0.33261221913287453,0.33261221913287453,0.3256869414700271,0.33261221913287453
SD,1291520453.941236,1291740808.2121851,1291793955.0075622,1291793955.0075622,1291520453.941236,1291520453.941236,1291740808.2121851,1291740808.2121851,1291793955.0075622,1291793955.0075622,578657032.7402792,1291520453.941236,578657032.7402792,595907004.6486015,595907004.6486015,595787362.5725359,595787362.5725359,578657032.7402792,578657032.7402792,595907004.6486015,595907004.6486015,595787362.5725359,1291740808.2121851,595787362.5725359,578657032.7402792,578657032.7402792,595907004.6486015,595907004.6486015,595787362.5725359,595787362.5725359,239166983.71070564,239166983.71070564,239166983.71070564,1291740808.2121851,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,1291793955.0075622,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,239166983.71070564,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,1291793955.0075622,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,157771224.3174679,1291520453.941236,157771224.3174679,157771224.3174679,157771224.3174679,129362699.48002948,129362699.48002948,129368262.00839725,129368262.00839725,129368262.00839725,129368262.00839725,129362699.48002948,1291520453.941236,129362699.48002948,129368262.00839725,129368262.00839725,129368262.00839725,129368262.00839725,129362699.48002948,129362699.48002948,129368262.00839725,129368262.00839725,129368262.00839725,1291740808.2121851,129368262.00839725
SDbw,1.2138498361010852,1.2125618272107301,1.21214800648324,1.21214800648324,1.2138498361010852,1.2138498361010852,1.2125618272107301,1.2125618272107301,1.21214800648324,1.21214800648324,0.8660593594934369,1.2138498361010852,0.8660593594934369,0.90448449120591,0.90448449120591,0.9032736841307357,0.9032736841307357,0.8660593594934369,0.8660593594934369,0.90448449120591,0.90448449120591,0.9032736841307357,1.2125618272107301,0.9032736841307357,0.8660593594934369,0.8660593594934369,0.90448449120591,0.90448449120591,0.9032736841307357,0.9032736841307357,0.3270381491182578,0.3270381491182578,0.3270381491182578,1.2125618272107301,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,1.21214800648324,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.3270381491182578,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,1.21214800648324,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2548605239710915,1.2138498361010852,0.2548605239710915,0.2548605239710915,0.2548605239710915,0.2832046089927822,0.2832046089927822,0.2831255621656631,0.2831255621656631,0.2831255621656631,0.2831255621656631,0.2832046089927822,1.2138498361010852,0.2832046089927822,0.2831255621656631,0.2831255621656631,0.2831255621656631,0.2831255621656631,0.2832046089927822,0.2832046089927822,0.2831255621656631,0.2831255621656631,0.2831255621656631,1.2125618272107301,0.2831255621656631
