,labels_a3_DBSCAN_params10,labels_a3_DBSCAN_params13,labels_a3_DBSCAN_params14,labels_a3_DBSCAN_params15,labels_a3_DBSCAN_params16,labels_a3_DBSCAN_params17,labels_a3_DBSCAN_params18,labels_a3_DBSCAN_params19,labels_a3_DBSCAN_params20,labels_a3_DBSCAN_params5,labels_a3_DBSCAN_params9
VMI,0.030861728741546655,0.8526107960576973,0.6969689241854169,0.4886294908805788,0.19286506943538909,0.6685010495289838,0.7885089747571871,0.869700036488175,0.8947217628123617,0.024276679151214977,0.43059291244129566
