,labels_ionosphere_SpectralClustering_params1,labels_ionosphere_SpectralClustering_params10,labels_ionosphere_SpectralClustering_params11,labels_ionosphere_SpectralClustering_params12,labels_ionosphere_SpectralClustering_params13,labels_ionosphere_SpectralClustering_params14,labels_ionosphere_SpectralClustering_params15,labels_ionosphere_SpectralClustering_params16,labels_ionosphere_SpectralClustering_params17,labels_ionosphere_SpectralClustering_params18,labels_ionosphere_SpectralClustering_params19,labels_ionosphere_SpectralClustering_params2,labels_ionosphere_SpectralClustering_params20,labels_ionosphere_SpectralClustering_params21,labels_ionosphere_SpectralClustering_params22,labels_ionosphere_SpectralClustering_params23,labels_ionosphere_SpectralClustering_params24,labels_ionosphere_SpectralClustering_params25,labels_ionosphere_SpectralClustering_params26,labels_ionosphere_SpectralClustering_params27,labels_ionosphere_SpectralClustering_params28,labels_ionosphere_SpectralClustering_params29,labels_ionosphere_SpectralClustering_params3,labels_ionosphere_SpectralClustering_params30,labels_ionosphere_SpectralClustering_params31,labels_ionosphere_SpectralClustering_params32,labels_ionosphere_SpectralClustering_params33,labels_ionosphere_SpectralClustering_params34,labels_ionosphere_SpectralClustering_params35,labels_ionosphere_SpectralClustering_params36,labels_ionosphere_SpectralClustering_params4,labels_ionosphere_SpectralClustering_params5,labels_ionosphere_SpectralClustering_params6,labels_ionosphere_SpectralClustering_params7,labels_ionosphere_SpectralClustering_params8,labels_ionosphere_SpectralClustering_params9
FMI,0.584903084766221,0.618113087975308,0.636649987601643,0.618113087975308,0.5881256809068725,0.5959461098795957,0.5774805736264462,0.5709441542943108,0.5904180981419817,0.571593168453447,0.595574133436648,0.5925450623325937,0.5883252060947418,0.595574133436648,0.5883252060947418,0.595574133436648,0.5883252060947418,0.5331227951723708,0.5304035689702217,0.5501794243115836,0.5349268411196088,0.5239808936695591,0.5980650552082117,0.5150668522040425,0.582925288537523,0.5657282076922255,0.582925288537523,0.5657282076922255,0.582925288537523,0.5657282076922255,0.577539960928158,0.5827674475010999,0.5783446434689887,0.636649987601643,0.618113087975308,0.636649987601643
