,labels_zigzag_MeanShift_params1,labels_zigzag_MeanShift_params10,labels_zigzag_MeanShift_params11,labels_zigzag_MeanShift_params12,labels_zigzag_MeanShift_params13,labels_zigzag_MeanShift_params14,labels_zigzag_MeanShift_params15,labels_zigzag_MeanShift_params16,labels_zigzag_MeanShift_params17,labels_zigzag_MeanShift_params18,labels_zigzag_MeanShift_params19,labels_zigzag_MeanShift_params2,labels_zigzag_MeanShift_params20,labels_zigzag_MeanShift_params21,labels_zigzag_MeanShift_params22,labels_zigzag_MeanShift_params23,labels_zigzag_MeanShift_params24,labels_zigzag_MeanShift_params25,labels_zigzag_MeanShift_params26,labels_zigzag_MeanShift_params27,labels_zigzag_MeanShift_params28,labels_zigzag_MeanShift_params29,labels_zigzag_MeanShift_params3,labels_zigzag_MeanShift_params30,labels_zigzag_MeanShift_params4,labels_zigzag_MeanShift_params5,labels_zigzag_MeanShift_params6,labels_zigzag_MeanShift_params7,labels_zigzag_MeanShift_params8,labels_zigzag_MeanShift_params9
ARI,0.24239691375926048,0.2617383412266795,0.2835508205089845,0.2695909238828002,0.267337661390411,0.26453889528058333,0.2840928069238343,0.2617383412266795,0.3293045490537337,0.30363677071031453,0.3293045490537337,0.23512186719490138,0.31487541989458256,0.3288447828766676,0.2929872654407814,0.33029747505078855,0.3304537520080444,0.3370831173512971,0.352723253895366,0.22777582957085873,0.23140874100683376,0.15627565737088825,0.23770471336899593,0.15627565737088825,0.23637434568499419,0.25885812907060507,0.2513763171438167,0.267337661390411,0.26453889528058333,0.2840928069238343
