,labels_s4_DBSCAN_params1,labels_s4_DBSCAN_params10,labels_s4_DBSCAN_params11,labels_s4_DBSCAN_params12,labels_s4_DBSCAN_params13,labels_s4_DBSCAN_params14,labels_s4_DBSCAN_params15,labels_s4_DBSCAN_params16,labels_s4_DBSCAN_params17,labels_s4_DBSCAN_params18,labels_s4_DBSCAN_params19,labels_s4_DBSCAN_params20,labels_s4_DBSCAN_params5,labels_s4_DBSCAN_params6,labels_s4_DBSCAN_params7,labels_s4_DBSCAN_params8,labels_s4_DBSCAN_params9
VMI,0.013656398077361399,0.26710289250186103,0.2106937144659166,0.16941513788557638,0.5563679747777184,0.4670884102562263,0.41745649830654524,0.3852025367204959,0.022320609205098048,0.02667861290493674,0.16431533390478079,0.4630886427623046,0.20406557852663101,0.11936229365774405,0.07595306759739903,0.05428528390545982,0.386635017348455
