,labels_lsun_MeanShift_params1,labels_lsun_MeanShift_params10,labels_lsun_MeanShift_params11,labels_lsun_MeanShift_params12,labels_lsun_MeanShift_params13,labels_lsun_MeanShift_params14,labels_lsun_MeanShift_params15,labels_lsun_MeanShift_params16,labels_lsun_MeanShift_params17,labels_lsun_MeanShift_params18,labels_lsun_MeanShift_params19,labels_lsun_MeanShift_params2,labels_lsun_MeanShift_params20,labels_lsun_MeanShift_params21,labels_lsun_MeanShift_params22,labels_lsun_MeanShift_params23,labels_lsun_MeanShift_params24,labels_lsun_MeanShift_params25,labels_lsun_MeanShift_params26,labels_lsun_MeanShift_params3,labels_lsun_MeanShift_params4,labels_lsun_MeanShift_params5,labels_lsun_MeanShift_params6,labels_lsun_MeanShift_params7,labels_lsun_MeanShift_params8,labels_lsun_MeanShift_params9
AMI,0.5724629034245936,0.80462499168583,0.805262750964027,0.80462499168583,0.7882832063269992,0.7235210087006977,0.80462499168583,0.80462499168583,0.7822291850602988,0.7496753832674858,0.7288605463172912,0.5755033923466576,0.7172997702749044,0.7606247072668403,0.7269954821673406,0.7273579621022587,0.7273579621022587,0.8056315278018312,0.7501376588986944,0.6189073392807609,0.6199935697780612,0.8038314591568827,0.679760521782167,0.7882832063269992,0.7235210087006977,0.80462499168583
