,labels_data7_DBSCAN_params13,labels_data7_DBSCAN_params17,labels_data7_DBSCAN_params18,labels_data7_DBSCAN_params19,labels_data7_DBSCAN_params21,labels_data7_DBSCAN_params22,labels_data7_DBSCAN_params23,labels_data7_DBSCAN_params24,labels_data7_DBSCAN_params25,labels_data7_DBSCAN_params26,labels_data7_DBSCAN_params27,labels_data7_DBSCAN_params28
VMI,0.07704357093345793,0.41920381002015533,0.3792444457129704,0.12228055898545025,1.0,1.0,0.5312842009413377,0.8814311037903051,1.0,1.0,1.0,1.0
