,labels_zigzag_MeanShift_params1,labels_zigzag_MeanShift_params10,labels_zigzag_MeanShift_params11,labels_zigzag_MeanShift_params12,labels_zigzag_MeanShift_params13,labels_zigzag_MeanShift_params14,labels_zigzag_MeanShift_params15,labels_zigzag_MeanShift_params16,labels_zigzag_MeanShift_params17,labels_zigzag_MeanShift_params18,labels_zigzag_MeanShift_params19,labels_zigzag_MeanShift_params2,labels_zigzag_MeanShift_params20,labels_zigzag_MeanShift_params21,labels_zigzag_MeanShift_params22,labels_zigzag_MeanShift_params23,labels_zigzag_MeanShift_params24,labels_zigzag_MeanShift_params25,labels_zigzag_MeanShift_params26,labels_zigzag_MeanShift_params27,labels_zigzag_MeanShift_params28,labels_zigzag_MeanShift_params29,labels_zigzag_MeanShift_params3,labels_zigzag_MeanShift_params30,labels_zigzag_MeanShift_params4,labels_zigzag_MeanShift_params5,labels_zigzag_MeanShift_params6,labels_zigzag_MeanShift_params7,labels_zigzag_MeanShift_params8,labels_zigzag_MeanShift_params9
AMI,0.4961556912221621,0.5318240048440461,0.5617509074002488,0.5422407380280888,0.5351310764727198,0.533425398177985,0.5628206753613235,0.5318240048440461,0.6166564475965503,0.5867483813710678,0.6166564475965503,0.4750767028321713,0.6010588286797818,0.6163738869552012,0.5735524477835563,0.5732445532617204,0.6171454437586354,0.5612351483055009,0.62717203128734,0.4530979258840195,0.46685750800424547,0.33417337846353873,0.4815161007834761,0.33417337846353873,0.48022940196211306,0.5252357838717974,0.5105940351852147,0.5351310764727198,0.533425398177985,0.5628206753613235
