,labels_jain_MeanShift_params1,labels_jain_MeanShift_params10,labels_jain_MeanShift_params11,labels_jain_MeanShift_params12,labels_jain_MeanShift_params13,labels_jain_MeanShift_params14,labels_jain_MeanShift_params15,labels_jain_MeanShift_params16,labels_jain_MeanShift_params17,labels_jain_MeanShift_params18,labels_jain_MeanShift_params19,labels_jain_MeanShift_params2,labels_jain_MeanShift_params20,labels_jain_MeanShift_params21,labels_jain_MeanShift_params22,labels_jain_MeanShift_params25,labels_jain_MeanShift_params26,labels_jain_MeanShift_params3,labels_jain_MeanShift_params4,labels_jain_MeanShift_params5,labels_jain_MeanShift_params6,labels_jain_MeanShift_params7,labels_jain_MeanShift_params8,labels_jain_MeanShift_params9
AMI,0.32676262394593514,0.388495655152452,0.4509147032418762,0.39355497310717164,0.32849017446336304,0.3183306718174839,0.43701015996115244,0.388495655152452,0.4326834144546384,0.4248605274141814,0.43810502521887296,0.31327108595750375,0.43671330910778305,0.4349635772723769,0.4353553008371093,0.400875156077398,0.4016097374570768,0.35838147148879096,0.3422093146173256,0.4136529512730153,0.4152811313370643,0.32849017446336304,0.3183306718174839,0.43701015996115244
