,labels_line_MeanShift_params1,labels_line_MeanShift_params10,labels_line_MeanShift_params11,labels_line_MeanShift_params12,labels_line_MeanShift_params13,labels_line_MeanShift_params14,labels_line_MeanShift_params15,labels_line_MeanShift_params16,labels_line_MeanShift_params17,labels_line_MeanShift_params18,labels_line_MeanShift_params19,labels_line_MeanShift_params2,labels_line_MeanShift_params20,labels_line_MeanShift_params21,labels_line_MeanShift_params22,labels_line_MeanShift_params23,labels_line_MeanShift_params24,labels_line_MeanShift_params25,labels_line_MeanShift_params26,labels_line_MeanShift_params27,labels_line_MeanShift_params28,labels_line_MeanShift_params29,labels_line_MeanShift_params3,labels_line_MeanShift_params30,labels_line_MeanShift_params31,labels_line_MeanShift_params32,labels_line_MeanShift_params4,labels_line_MeanShift_params5,labels_line_MeanShift_params6,labels_line_MeanShift_params7,labels_line_MeanShift_params8,labels_line_MeanShift_params9
AMI,0.25059419240132114,0.3351918251205505,0.4106356186084299,0.39343644438749154,0.3923473870462192,0.37177386317966943,0.3548431044186104,0.3351918251205505,0.41035854228089924,0.38745674090250515,0.41089949944739684,0.23925267468643124,0.4061973127457634,0.4362278369296737,0.43833478118356634,0.4722016170905828,0.4786263188164539,0.4335825354793209,0.38684070745850346,0.1942616108299174,0.1800390327516903,0.18704173968725354,0.29183043191088304,0.1918298670956263,0.18704173968725354,0.1918298670956263,0.29168616039774925,0.32473858462416677,0.32529384107314513,0.3923473870462192,0.37177386317966943,0.3548431044186104
