,labels_target_MeanShift_params1,labels_target_MeanShift_params10,labels_target_MeanShift_params11,labels_target_MeanShift_params12,labels_target_MeanShift_params13,labels_target_MeanShift_params14,labels_target_MeanShift_params15,labels_target_MeanShift_params16,labels_target_MeanShift_params17,labels_target_MeanShift_params18,labels_target_MeanShift_params19,labels_target_MeanShift_params2,labels_target_MeanShift_params20,labels_target_MeanShift_params21,labels_target_MeanShift_params22,labels_target_MeanShift_params23,labels_target_MeanShift_params24,labels_target_MeanShift_params25,labels_target_MeanShift_params26,labels_target_MeanShift_params27,labels_target_MeanShift_params28,labels_target_MeanShift_params29,labels_target_MeanShift_params3,labels_target_MeanShift_params30,labels_target_MeanShift_params31,labels_target_MeanShift_params32,labels_target_MeanShift_params4,labels_target_MeanShift_params5,labels_target_MeanShift_params6,labels_target_MeanShift_params7,labels_target_MeanShift_params8,labels_target_MeanShift_params9
ARI_nn,0.5896625886874567,0.6014417285261012,0.6146798399983686,0.6014417285261012,0.6039696921645363,0.5985947123842652,0.6146798399983686,0.6014417285261012,0.607688217225595,0.6102221547150752,0.6150950914582061,0.5822790545614693,0.6021966948799551,0.6153649993473853,0.6086298346934362,0.64202966753623,0.6154203645268268,0.6147075237515836,0.600929163037263,0.6424165988164254,0.6148597835705822,0.2465397657328126,0.5923101570335649,0.24257638079406796,0.058268025399848544,0.058268025399848544,0.5897665587398153,0.6083390467521554,0.6003680935219559,0.6039696921645363,0.5985947123842652,0.6146798399983686
