,labels_s2_DBSCAN_params1,labels_s2_DBSCAN_params10,labels_s2_DBSCAN_params11,labels_s2_DBSCAN_params12,labels_s2_DBSCAN_params13,labels_s2_DBSCAN_params14,labels_s2_DBSCAN_params15,labels_s2_DBSCAN_params16,labels_s2_DBSCAN_params17,labels_s2_DBSCAN_params18,labels_s2_DBSCAN_params19,labels_s2_DBSCAN_params20,labels_s2_DBSCAN_params24,labels_s2_DBSCAN_params5,labels_s2_DBSCAN_params6,labels_s2_DBSCAN_params7,labels_s2_DBSCAN_params8,labels_s2_DBSCAN_params9
VMI,0.015735381609322995,0.29665738014446175,0.2391501198535251,0.19828551849918027,0.6832991419169483,0.5694903661389811,0.4918049830885458,0.4311270679989047,0.5397182974382843,0.8406941912059377,0.8207000367206428,0.8021420352165592,0.15601350198650785,0.21123565883179274,0.11758165658995218,0.085536256759979,0.037849313387088766,0.4345140113519906
