,labels_sonar_MeanShift_params1,labels_sonar_MeanShift_params11,labels_sonar_MeanShift_params13,labels_sonar_MeanShift_params15,labels_sonar_MeanShift_params17,labels_sonar_MeanShift_params19,labels_sonar_MeanShift_params2,labels_sonar_MeanShift_params21,labels_sonar_MeanShift_params23,labels_sonar_MeanShift_params25,labels_sonar_MeanShift_params3,labels_sonar_MeanShift_params4,labels_sonar_MeanShift_params5,labels_sonar_MeanShift_params7,labels_sonar_MeanShift_params8,labels_sonar_MeanShift_params9
ARI,0.0019080444345613734,-0.003172824212262012,-0.0024596674094689635,-0.00463693081792009,-0.0054506064662131395,-0.004011105797717662,0.0027470418802693717,-0.005004339386243382,-0.004250950283910545,-0.0032666967441157095,-0.002045640106694871,0.001320458436321789,-0.0024596674094689635,-0.0018050514877363455,0.001320458436321789,-0.0024596674094689635
