,labels_flame_DBSCAN_params21,labels_flame_DBSCAN_params26,labels_flame_DBSCAN_params27,labels_flame_DBSCAN_params33,labels_flame_DBSCAN_params38,labels_flame_DBSCAN_params44
BARI,0.01629857437379584,0.2582748371421156,-0.001749584523326713,0.06913944360126324,0.9340404174799766,0.5825478928360244
