,labels_x1_MeanShift_params1,labels_x1_MeanShift_params10,labels_x1_MeanShift_params11,labels_x1_MeanShift_params12,labels_x1_MeanShift_params13,labels_x1_MeanShift_params14,labels_x1_MeanShift_params15,labels_x1_MeanShift_params16,labels_x1_MeanShift_params17,labels_x1_MeanShift_params18,labels_x1_MeanShift_params19,labels_x1_MeanShift_params2,labels_x1_MeanShift_params20,labels_x1_MeanShift_params21,labels_x1_MeanShift_params22,labels_x1_MeanShift_params23,labels_x1_MeanShift_params24,labels_x1_MeanShift_params25,labels_x1_MeanShift_params26,labels_x1_MeanShift_params27,labels_x1_MeanShift_params28,labels_x1_MeanShift_params29,labels_x1_MeanShift_params3,labels_x1_MeanShift_params30,labels_x1_MeanShift_params31,labels_x1_MeanShift_params32,labels_x1_MeanShift_params4,labels_x1_MeanShift_params5,labels_x1_MeanShift_params6,labels_x1_MeanShift_params7,labels_x1_MeanShift_params8,labels_x1_MeanShift_params9
B,0.009536390457299388,0.06122882209220215,0.05927520609196494,0.05868996187138218,0.06122882209220215,0.06122882209220215,0.060071931945112414,0.06122882209220215,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.00817854672749935,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.047139221451022936,0.04028428066493812,0.13944822448341376,0.13944822448341376,0.13944822448341376,0.015897130987384215,0.13944822448341376,0.13944822448341376,0.13944822448341376,0.01764217159985588,0.02086150142543099,0.020763209770169665,0.06122882209220215,0.06122882209220215,0.060071931945112414
BH,0.016385074209729972,0.5893146313739506,0.5724191267884646,0.8133843293658828,0.5893146313739506,0.5893146313739506,0.5773805075343753,0.5893146313739506,1.7563651743377564,1.7563651743377564,1.7563651743377564,0.014303051806048302,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.0658129765593785,1.7563651743377564,9.792856161518056,9.792856161518056,9.792856161518056,0.04563460706058599,9.792856161518056,9.792856161518056,9.792856161518056,0.04791809354065895,0.09774977158720212,0.08767133993075973,0.5893146313739506,0.5893146313739506,0.5773805075343753
D,0.28358696257021837,0.24239948847776763,0.2635905599483309,0.24973744284531035,0.24239948847776763,0.24239948847776763,0.2591777863810704,0.24239948847776763,0.7118159371796717,0.7118159371796717,0.744986231296572,0.3362975992793718,0.744986231296572,0.744986231296572,0.744986231296572,0.744986231296572,0.744986231296572,0.2394938645636833,0.7118159371796717,0.5746721608119625,0.5746721608119625,0.5746721608119625,0.19452980723776264,0.5746721608119625,0.5746721608119625,0.5746721608119625,0.2139916131140174,0.32793752449049846,0.3444720414207372,0.24239948847776763,0.24239948847776763,0.2591777863810704
H,2.511201807500947,0.9303828185055396,0.9217941173420482,1.061455732515344,0.9303828185055396,0.9303828185055396,0.9156943397160838,0.9303828185055396,0.11842598902974627,0.11842598902974627,0.11842598902974627,2.6136101995647048,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.6538394945405595,0.11842598902974627,0.12113126591698747,0.12113126591698747,0.12113126591698747,2.70572258847417,0.12113126591698747,0.12113126591698747,0.12113126591698747,2.156642448974843,2.0695007031816983,1.7247236327456834,0.9303828185055396,0.9303828185055396,0.9156943397160838
DBCV,0.6380232992188063,0.5652983492893273,0.5122160563357195,0.5408820152117383,0.5652983492893273,0.5652983492893273,0.7933524930097919,0.5652983492893273,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.5954877547062661,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.5139607696977018,0.8450448571690441,-0.02967232029371174,-0.02967232029371174,-0.02967232029371174,0.35216466214883607,-0.02967232029371174,-0.02967232029371174,-0.02967232029371174,0.3741578856246194,0.49261902334551705,0.3836128938307814,0.5652983492893273,0.5652983492893273,0.7933524930097919
I,1.5821407915303936,3.3348998724076084,3.413305873756282,4.098723175019494,3.3348998724076084,3.3348998724076084,3.391800031420367,3.3348998724076084,8.968504656412035,8.968504656412035,8.968504656412035,1.6055055974365,8.968504656412035,8.968504656412035,8.968504656412035,8.968504656412035,8.968504656412035,6.083166234634045,8.968504656412035,2.776904779785613,2.776904779785613,2.776904779785613,1.567552219020037,2.776904779785613,2.776904779785613,2.776904779785613,1.4977800966768413,2.0370698299055303,1.8418966728945512,3.3348998724076084,3.3348998724076084,3.391800031420367
C,0.008442591110067758,0.016716242797093217,0.015083815410537984,0.015319241228203924,0.016716242797093217,0.016716242797093217,0.014914745397380903,0.016716242797093217,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.007425506161635035,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.014140926647831863,0.002459031824672656,0.03513645680004511,0.03513645680004511,0.03513645680004511,0.011162100684674738,0.03513645680004511,0.03513645680004511,0.03513645680004511,0.011173199535316218,0.01119035042096055,0.010371166503033097,0.016716242797093217,0.016716242797093217,0.014914745397380903
CDbw,0.0,1.592006312090383,1.313564091461808,1.1674299292617358,1.592006312090383,1.592006312090383,1.3117928305408402,1.592006312090383,1.4916849533539944,1.4916849533539944,0.2256276315621977,0.0,0.2256276315621977,0.2256276315621977,0.2256276315621977,0.2256276315621977,0.2256276315621977,1.1734635338560218,1.4916849533539944,0.038346931606097624,0.038346931606097624,0.038346931606097624,0.0,0.038346931606097624,0.038346931606097624,0.038346931606097624,0.0,0.0,0.0,1.592006312090383,1.592006312090383,1.3117928305408402
VIASCKDE,,0.4534057030254862,0.49365719193526364,0.4402544732015067,0.4534057030254862,0.4534057030254862,0.4886669256563616,0.4534057030254862,0.5725118494263874,0.5725118494263874,0.5725118494263874,,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.4850848051637268,0.5725118494263874,0.48110975535130635,0.48110975535130635,0.48110975535130635,,0.48110975535130635,0.48110975535130635,0.48110975535130635,,,,0.4534057030254862,0.4534057030254862,0.4886669256563616
COP,,0.2098131948614226,0.23488144627526708,0.1939104148742694,0.2098131948614226,0.2098131948614226,0.21349936266992478,0.2098131948614226,0.20809618191163484,0.20809618191163484,0.20809618191163484,,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.19396784741209416,0.20809618191163484,0.3000441513298104,0.3000441513298104,0.3000441513298104,,0.3000441513298104,0.3000441513298104,0.3000441513298104,,,,0.2098131948614226,0.2098131948614226,0.21349936266992478
Sym,0.30783826470934583,0.2755715003926099,0.28945658329969487,0.285165583739843,0.2755715003926099,0.2755715003926099,0.2795257679785054,0.2755715003926099,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.3191769762450425,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.34276741634012253,0.4701048460358776,0.17678084102528924,0.17678084102528924,0.17678084102528924,0.2492012478220648,0.17678084102528924,0.17678084102528924,0.17678084102528924,0.24423179335940215,0.24702602584152036,0.2669444698218281,0.2755715003926099,0.2755715003926099,0.2795257679785054
CS,0.497156823023544,0.8358597947013559,0.8078431478914757,0.92633491027682,0.8358597947013559,0.8358597947013559,0.8237541300245325,0.8358597947013559,0.5034509649946579,0.5034509649946579,0.5034509649946578,0.49225644675438324,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.7606246069336161,0.5034509649946579,0.6599888890761327,0.6599888890761327,0.6599888890761327,0.6864480141332461,0.6599888890761327,0.6599888890761327,0.6599888890761327,0.5892165987940154,0.7862611945740597,0.626667241017662,0.8358597947013559,0.8358597947013559,0.8237541300245325
SF,0.2952681057744887,0.37561792920817194,0.37898699230715904,0.3958705787399356,0.37561792920817194,0.37561792920817194,0.37989188328000556,0.37561792920817194,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.2788249698993597,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.46218793055953433,0.5303645382540405,0.4883442127618808,0.4883442127618808,0.4883442127618808,0.26366523464980907,0.4883442127618808,0.4883442127618808,0.4883442127618808,0.28594486553044496,0.2832669632994035,0.2993705905618327,0.37561792920817194,0.37561792920817194,0.37989188328000556
SD,951.7016713397117,4101.853925302098,3884.925490236498,5075.306947092708,4101.853925302098,4101.853925302098,3889.957106688088,4101.853925302098,5792.113277758654,5792.113277758654,5792.1132777586545,842.0219134126985,5792.1132777586545,5792.1132777586545,5792.1132777586545,5792.1132777586545,5792.1132777586545,4988.962470117068,5792.113277758654,21707.620489561818,21707.620489561818,21707.620489561818,1264.453120228153,21707.620489561818,21707.620489561818,21707.620489561818,1090.1038896597458,1592.6552463845137,1449.4281876853636,4101.853925302098,4101.853925302098,3889.957106688088
SDbw,0.08327987286528613,0.4214464846640211,0.4083282354884898,0.35020680752367456,0.4214464846640211,0.4214464846640211,0.45085397178264197,0.4214464846640211,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.07152539828850912,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.3626697303655076,0.1876556526914152,0.8262531764879206,0.8262531764879206,0.8262531764879206,0.16091713803337482,0.8262531764879206,0.8262531764879206,0.8262531764879206,0.14925248158768972,0.19054659622494446,0.1716735207032887,0.4214464846640211,0.4214464846640211,0.45085397178264197
XB*,0.6687977950116987,0.4896541649526623,0.4286803105273745,0.6298036369105965,0.4896541649526623,0.4896541649526623,0.4286803105273745,0.4896541649526623,0.07884625706098959,0.07884625706098959,0.07884625706098959,0.7741539531605066,0.07884625706098959,0.07884625706098959,0.07884625706098959,0.07884625706098959,0.07884625706098959,0.44871956885207614,0.07884625706098959,0.0993981681431898,0.0993981681431898,0.0993981681431898,0.8460185082365799,0.0993981681431898,0.0993981681431898,0.0993981681431898,0.5878614262949684,0.5505954555146417,0.5309700677759919,0.4896541649526623,0.4896541649526623,0.4286803105273745
S,0.37724061651912444,0.5441545755656991,0.5531952824663644,0.5265365585498346,0.5441545755656991,0.5441545755656991,0.5505004143973603,0.5441545755656991,0.7327978734142281,0.7327978734142281,0.7327978734142281,0.3726769818368877,0.7327978734142281,0.7327978734142281,0.7327978734142281,0.7327978734142281,0.7327978734142281,0.6090421380553792,0.7327978734142281,0.6660357268377195,0.6660357268377195,0.6660357268377195,0.4125970495656803,0.6660357268377195,0.6660357268377195,0.6660357268377195,0.4138245831262244,0.4188487160099614,0.4196381142841061,0.5441545755656991,0.5441545755656991,0.5505004143973603
DB,0.5390501480094374,0.7738911292936188,0.7640627254492185,0.9236594587442406,0.7738911292936188,0.7738911292936188,0.7633064895146089,0.7738911292936188,0.36547732282820505,0.36547732282820505,0.36547732282820505,0.5551556880745651,0.36547732282820505,0.36547732282820505,0.36547732282820505,0.36547732282820505,0.36547732282820505,0.7813087703384975,0.36547732282820505,0.4501775242631805,0.4501775242631805,0.4501775242631805,0.7169109086675591,0.4501775242631805,0.4501775242631805,0.4501775242631805,0.6509263252506994,0.7537380727435901,0.6707006800987428,0.7738911292936188,0.7738911292936188,0.7633064895146089
CH,559.3327323905086,551.6269128213688,568.5816791550004,601.0032970752294,551.6269128213688,551.6269128213688,563.4999875527441,551.6269128213688,930.5498932967442,930.5498932967442,930.5498932967442,593.0751815396222,930.5498932967442,930.5498932967442,930.5498932967442,930.5498932967442,930.5498932967442,769.3013058382642,930.5498932967442,418.7116747641207,418.7116747641207,418.7116747641207,508.44976900435233,418.7116747641207,418.7116747641207,418.7116747641207,483.96931837420726,522.6293097338074,500.55504285718087,551.6269128213688,551.6269128213688,563.4999875527441
AD-S,0.5046668638000807,0.5551902962008809,0.5704062775862624,0.552866964358948,0.5551902962008809,0.5551902962008809,0.5745120453082637,0.5551902962008809,0.7303496942359567,0.7303496942359567,0.7303496942359567,0.4100705837667598,0.7303496942359567,0.7303496942359567,0.7303496942359567,0.7303496942359567,0.7303496942359567,0.5595494569575301,0.7303496942359567,0.459932327665821,0.459932327665821,0.459932327665821,0.4510081918902093,0.459932327665821,0.459932327665821,0.459932327665821,0.4523768586854649,0.40743311289611217,0.43749509571935075,0.5551902962008809,0.5551902962008809,0.5745120453082637
AD-DB,0.9431668780206345,1.2589765444090146,1.2981043052070518,1.3193850818626875,1.2589765444090146,1.2589765444090146,1.2835882394317724,1.2589765444090146,0.5557920729088219,0.5557920729088219,0.5557920729088219,1.034913128349817,0.5557920729088219,0.5557920729088219,0.5557920729088219,0.5557920729088219,0.5557920729088219,1.2875388576738993,0.5557920729088219,1.321450741290216,1.321450741290216,1.321450741290216,1.4075135899999,1.321450741290216,1.321450741290216,1.321450741290216,1.3254863217901736,1.413702719744333,1.306511560223009,1.2589765444090146,1.2589765444090146,1.2835882394317724
AD-CH,20.552460746361145,79.10827215051192,79.79866490462354,97.18398784111506,79.10827215051192,79.10827215051192,80.01776173792337,79.10827215051192,196.91576988592294,196.91576988592294,196.91576988592294,19.84556399644539,196.91576988592294,196.91576988592294,196.91576988592294,196.91576988592294,196.91576988592294,130.58604898192993,196.91576988592294,118.17723510380365,118.17723510380365,118.17723510380365,25.440466141120822,118.17723510380365,118.17723510380365,118.17723510380365,26.002401321657825,33.64352936975184,33.250148864657305,79.10827215051192,79.10827215051192,80.01776173792337
AD-idea,0.5940438413411356,22.15931940256859,24.81549755390879,16.962356735845376,22.15931940256859,22.15931940256859,23.43594836878496,22.15931940256859,91.65191582134743,91.65191582134743,91.65191582134743,0.8370442600601331,91.65191582134743,91.65191582134743,91.65191582134743,91.65191582134743,91.65191582134743,40.38571735512425,91.65191582134743,4.015036808200557,4.015036808200557,4.015036808200557,0.8389523608147711,4.015036808200557,4.015036808200557,4.015036808200557,0.2935182839845475,8.047273665471659,8.595901868136805,22.15931940256859,22.15931940256859,23.43594836878496
