,labels_compound_MeanShift_params1,labels_compound_MeanShift_params10,labels_compound_MeanShift_params11,labels_compound_MeanShift_params12,labels_compound_MeanShift_params13,labels_compound_MeanShift_params14,labels_compound_MeanShift_params15,labels_compound_MeanShift_params16,labels_compound_MeanShift_params17,labels_compound_MeanShift_params18,labels_compound_MeanShift_params19,labels_compound_MeanShift_params2,labels_compound_MeanShift_params20,labels_compound_MeanShift_params21,labels_compound_MeanShift_params22,labels_compound_MeanShift_params23,labels_compound_MeanShift_params24,labels_compound_MeanShift_params25,labels_compound_MeanShift_params26,labels_compound_MeanShift_params27,labels_compound_MeanShift_params29,labels_compound_MeanShift_params3,labels_compound_MeanShift_params4,labels_compound_MeanShift_params5,labels_compound_MeanShift_params6,labels_compound_MeanShift_params7,labels_compound_MeanShift_params8,labels_compound_MeanShift_params9
FMI,0.49451738659190525,0.7722940107544403,0.8420753194673078,0.8414908377820025,0.7224640810699937,0.6452374574843276,0.8420753194673078,0.7722940107544403,0.8159390247187183,0.8159390247187183,0.8159390247187183,0.4875652472421286,0.8159390247187183,0.8181957623842854,0.8181957623842854,0.8159390247187183,0.8159390247187183,0.8181957623842854,0.8181957623842854,0.6771206382505172,0.67719070096011,0.7199315833801441,0.726491756707562,0.6587507504499063,0.6892008128186387,0.7224640810699937,0.6452374574843276,0.8420753194673078
