,labels_mk1_DBSCAN_params11,labels_mk1_DBSCAN_params16,labels_mk1_DBSCAN_params17,labels_mk1_DBSCAN_params21,labels_mk1_DBSCAN_params22,labels_mk1_DBSCAN_params23,labels_mk1_DBSCAN_params26,labels_mk1_DBSCAN_params27,labels_mk1_DBSCAN_params28,labels_mk1_DBSCAN_params31,labels_mk1_DBSCAN_params32,labels_mk1_DBSCAN_params33,labels_mk1_DBSCAN_params34,labels_mk1_DBSCAN_params36,labels_mk1_DBSCAN_params37,labels_mk1_DBSCAN_params38,labels_mk1_DBSCAN_params39,labels_mk1_DBSCAN_params41,labels_mk1_DBSCAN_params42,labels_mk1_DBSCAN_params43,labels_mk1_DBSCAN_params44,labels_mk1_DBSCAN_params45,labels_mk1_DBSCAN_params46,labels_mk1_DBSCAN_params47,labels_mk1_DBSCAN_params48,labels_mk1_DBSCAN_params49,labels_mk1_DBSCAN_params50
VMI,0.07719026278404131,0.35343101075731354,0.24707282524617785,0.5869032370986397,0.4495095774379985,0.2028396057324407,0.8009418165741036,0.7164538567620236,0.42987966347731404,0.9189317928315085,0.8857113862107847,0.8284837129055633,0.5421669867266868,0.7201176036115997,0.7096704323549072,0.9202093781963987,0.8456224681345749,0.7201176036115997,0.7201176036115997,0.7096704323549072,0.9386502201131052,0.6470622969957189,0.7258712263091793,0.7258712263091793,0.7258712263091793,0.7258712263091793,0.8712934113898763
