,labels_ring_noisy_MeanShift_params1,labels_ring_noisy_MeanShift_params10,labels_ring_noisy_MeanShift_params11,labels_ring_noisy_MeanShift_params12,labels_ring_noisy_MeanShift_params13,labels_ring_noisy_MeanShift_params14,labels_ring_noisy_MeanShift_params15,labels_ring_noisy_MeanShift_params16,labels_ring_noisy_MeanShift_params17,labels_ring_noisy_MeanShift_params18,labels_ring_noisy_MeanShift_params19,labels_ring_noisy_MeanShift_params2,labels_ring_noisy_MeanShift_params20,labels_ring_noisy_MeanShift_params21,labels_ring_noisy_MeanShift_params22,labels_ring_noisy_MeanShift_params23,labels_ring_noisy_MeanShift_params24,labels_ring_noisy_MeanShift_params25,labels_ring_noisy_MeanShift_params26,labels_ring_noisy_MeanShift_params28,labels_ring_noisy_MeanShift_params29,labels_ring_noisy_MeanShift_params3,labels_ring_noisy_MeanShift_params30,labels_ring_noisy_MeanShift_params31,labels_ring_noisy_MeanShift_params32,labels_ring_noisy_MeanShift_params4,labels_ring_noisy_MeanShift_params5,labels_ring_noisy_MeanShift_params6,labels_ring_noisy_MeanShift_params7,labels_ring_noisy_MeanShift_params8,labels_ring_noisy_MeanShift_params9
AMI,0.39628365319643133,0.49650390085970064,0.5364134497622308,0.5107570244592337,0.4111584931506362,0.40417182963020565,0.5167328899429212,0.49650390085970064,0.5671209450403223,0.52555842649099,0.5064644141178902,0.3824260079066378,0.5065217785574928,0.5383103100862542,0.520914673237014,0.549009709472367,0.5417244426908444,0.5357250779283512,0.5214455815317722,0.04574852367085675,0.05276104457348977,0.4926629025031386,0.05276104457348977,0.03875061576279283,0.06267968442224738,0.48307209706291493,0.4980870846787565,0.47822816074808,0.4111584931506362,0.40417182963020565,0.5167328899429212
